name;age;country;building_code;phone;address
Kate;13;Lebanon;457;+1 (955 3058900;Pune
Rayna;40;Australia;869;+1 (214 679	6255;Ho Chi Minh City
Corry;26;Jordan;355;+1 (051	398 6922;Beirut
Ayn;15;Iran, Islamic Republic Of;297;780)345 8967;Ciudad del Este
Dorthy;16;Belarus;29;(121 244 1385;Kyoto
Christal;42;Saint Kitts and Nevis;856;+01	(979) 1405121;Belfast
Nerta;30;Nauru;487;627) 6942604;Havana
Jany;43;Niue;13;(775) 424 6031;Whitehorse
Tracey;13;Cook Islands;251;"+01	(707) 217﻿3717";Shigatse
Joleen;14;Turkey;871;"+01　763﻿515　7002";Hanoi
Georgetta;32;Malawi;764;(939) 943 8334;Jinan
Barbi;53;Turkmenistan;879;(279 190 6055;Saint John
Tabbatha;38;Namibia;638;+01 152) 347-3555;Curitiba
Kelly;25;Norway;453;"+1
(906 122-6031";Bogor
Doralynne;59;Bahrain;618;854) 218 3539;N'Djamena
Albertina;9;Belarus;866;"+1 (111	566﻿5043";Stanley
Tersina;21;Swaziland;753;+01	545 145 8358;Iloilo City
Mathilda;4;Peru;90;+01 (703 467 8609;South Tarawa
Merry;1;Equatorial Guinea;247;"+01(397) 253　8911";Perm
Katharina;38;Guyana;448;(799)-992 7092;Ouagadougou
Elvira;33;Bhutan;373;565) 397 0495;Nuuk
Marleah;39;Sri Lanka;158;(444) 647 4765;Bandung
Mireielle;25;Reunion;791;(387 121 2593;Enugu
Bobbi;39;Marshall Islands;140;234 752 6908;Lhasa
Latisha;54;Western Sahara;311;525-652 2570;Ponta Delgada
Vanessa;26;Slovenia;862;+1 526 181 8041;Bissau
Gavrielle;50;Palau;967;(354572 2449;Charlottetown
Babita;20;Sri Lanka;549;+01 007) 536 1379;Edinburgh
Lusa;4;Nicaragua;562;+01 141306 3675;Papeete
Carilyn;9;Tanzania, United Republic of;734;960 195 9200;Jayapura
Daryl;26;Turkmenistan;437;(990 753 0780;Vaduz
Doro;43;Hong Kong;926;+01 619).815 2756;Sukhumi
Clary;5;Kenya;744;484	254 5393;Almaty
Gavrielle;16;Bermuda;587;(894 744　1645;Johannesburg
Linet;18;Monaco;400;+01 794 459 1285;Podgorica
Aeriela;38;Grenada;683;+1 (672) 931 2619;Sukhumi
Brynna;59;Latvia;807;+1 476 2759629;Seoul
Shannah;60;Netherlands Antilles;871;+1 385) 4383097;Asmara
Cyb;11;French Southern Territories;479;"+01 844) 502﻿0571";Angra do Heroísmo
Clo;27;Comoros;610;331) 6677252;Bahía Blanca
Evita;46;Antigua and Barbuda;684;"(292)
100 7341";Udon Thani
Ofilia;50;Argentina;749;+01485)239 3719;Cincinnati
Georgina;31;Indonesia;927;+01 (625) 699	9260;Lucknow
Antonietta;27;Armenia;723;089 194 6627;Podgorica
Jeanna;60;Liberia;450;+1 (422699.2494;New Delhi
Tatiania;32;Saint Vincent and the Grenadines;408;+01 (448 095 1054;Zhengzhou
Mariele;33;Sri Lanka;702;+1 519 991 9447;Nakhon Ratchasima
Melina;53;Thailand;988;+1᠎(993) 227 1252;Serekunda
Karly;56;Lebanon;961;+01 (077 047	3635;Balikpapan
Karolina;6;Uzbekistan;506;+01 882-857-9529;Ibadan
Romona;12;Bahamas;798;310) 820 3533;São Paulo
Petronia;56;Guinea;980;(277) 847 3123;Lusaka
Albertina;5;Qatar;529;"+01 010) 3804064";Zhengzhou
Dione;35;Cameroon;675;+01 (502) 048᠎1281;Astana
