name;age;country;building_code;phone;address
Esmeralda;35;Angola;995;7198004424;Ljubljana
Elie;18;Kuwait;359;3231876325;Rabat
Marylou;27;Uzbekistan;100;8560212313;Suva
Ilse;45;Malawi;438;4434916051;Mumbai
Catharine;51;Nepal;337;2580607434;Lagos
Elyssa;43;Burundi;165;8387749511;Gothenburg
Celisse;53;Congo, The Democratic Republic of the;293;4060006379;Brikama
Cyndie;47;Gibraltar;479;8399342653;Manila
Dorene;15;India;724;3054136022;Mwanza
Cam;9;Kenya;319;6059424063;Xining
Georgetta;25;South Georgia and the South Sandwich Islands;386;9755195081;Islamabad
Aurelie;1;Åland Islands;917;6021111720;Curitiba
Caryl;40;Iran, Islamic Republic Of;210;4605444509;San José
Tori;60;New Caledonia;885;4616778892;London
Leeanne;23;Guatemala;999;3317422691;Padang
Coral;52;Macao;946;7622429124;Tabriz
Fina;55;Monaco;45;1320470893;Dubai
Kary;27;Grenada;187;8021764305;Vaduz
Norine;1;Cayman Islands;553;3662636566;Bergen
Tamqrah;41;Ghana;722;6027865874;Durango
Bernie;40;Iran, Islamic Republic Of;755;8190670018;Bandar Seri Begawan
Nyssa;32;Germany;884;6362005236;Bern
Maud;39;South Georgia and the South Sandwich Islands;573;5394577552;Boston
Dania;53;Timor-Leste;510;0925660817;Jakarta
Vonny;33;Liechtenstein;581;7278441626;Nukus
Harmonia;12;Montserrat;626;6706190208;Buenos Aires
Kimmy;6;"Lao People""S Democratic Republic";772;6890103150;Bloemfontein
Chrystel;46;Mali;5;0180285848;Palma
Britte;59;Turks and Caicos Islands;273;8830196845;Saint-Pierre
Kial;12;Barbados;408;3022668565;Luxembourg (city)
Harrietta;4;Brunei Darussalam;616;1705524060;Denpasar
Starla;49;Senegal;142;1905460679;Cebu City
Dennie;31;Antigua and Barbuda;443;6469817973;Tegucigalpa
Kial;23;Montserrat;595;9099861764;Oslo
Dianemarie;37;Seychelles;514;8448339323;Da Nang
Elie;15;Turkey;680;8974154100;Chihuahua
Berta;53;Bermuda;501;7042363508;Shillong
Gisela;43;Tokelau;532;2791542067;Qingdao
Quintina;38;Yemen;534;4694427412;Tiraspol
Debee;46;Myanmar;178;5514764473;Calgary
Sashenka;43;Swaziland;175;0805790242;Manaus
Dari;5;Kenya;158;8443387166;Stepanakert
Tomasina;47;Germany;184;4617715214;N'Djamena
Pearline;42;Greenland;60;1213058768;Balikpapan
Glenda;26;Burundi;888;7012089302;Dubai
Bibby;30;Poland;822;2895419549;Santiago de Cuba
Charmaine;17;Macedonia, The Former Yugoslav Republic of;65;0011542116;Kraków
Kalina;19;Egypt;708;4570558017;Recife
Almeta;40;Virgin Islands, British;410;7170696687;Abuja
Mahalia;54;Uganda;567;8464591005;Cape Town
Max;34;Hungary;718;9004586980;Shigatse
Angela;7;Falkland Islands (Malvinas);98;3208160819;Ilhéus
Winifred;11;Brunei Darussalam;13;1102298304;Liverpool
Coral;33;Cayman Islands;64;2097593929;Dar es Salaam
Genovera;2;Bhutan;73;1237571643;Cairo
Nelle;6;Liberia;572;4857729162;Linz
Sean;18;Nicaragua;911;2894863018;Tunis
Tressa;29;Pakistan;149;7481179078;Montevideo
Silvana;10;Algeria;767;7733353405;Auckland
Blinni;25;Iraq;123;4980375897;Juneau
Queenie;19;Madagascar;783;8705409134;Gaza
Inga;7;Nauru;872;4714101404;Nuuk
Katharina;53;Macedonia, The Former Yugoslav Republic of;7;4963893506;Batticaloa
Hope;42;Togo;178;2048531484;Shijiazhuang
Atlanta;9;Antarctica;540;1551053275;Tbilisi
Linet;50;Solomon Islands;728;2391201883;Hanoi
Kirstin;53;Algeria;905;3934961201;Saint Petersburg
Viki;28;AndorrA;494;2874172696;Glasgow
Ira;60;Cuba;545;4981091245;Libreville
Cathyleen;55;Cambodia;653;0316964800;Amritsar
Sindee;24;Kazakhstan;666;5428553301;Calama
Charlena;22;Saint Vincent and the Grenadines;105;7992865559;Innsbruck
Leeanne;11;Portugal;106;4685833212;Cologne
Karly;35;RWANDA;120;7758614584;Bandar Seri Begawan
Briney;43;Congo;707;0932808292;Bandung
Tonia;19;Estonia;326;7676796559;Pretoria
Lelah;33;South Africa;302;5622599684;Livingstone
Cathyleen;55;Montserrat;129;0247637965;Dibrugarh
Sara-Ann;7;Mongolia;263;6504081770;Juneau
Dorene;54;Guam;140;4226066915;Adelaide
Minne;46;Palau;82;9841738984;Leipzig
Mathilda;1;Mexico;484;6278795527;Lahore
Codie;19;France;803;7136022785;Turin
Aubrie;2;Kazakhstan;126;9405016304;Port Elizabeth
Clo;38;Ecuador;453;9569196098;Campo Grande
Daryl;41;Romania;530;8120967123;Fortaleza
Danny;50;Tanzania, United Republic of;88;7871536815;Vientiane
Renie;44;Malta;536;1657208407;Batticaloa
Angela;24;Bosnia and Herzegovina;136;0664226345;Weno
Petronia;26;United Arab Emirates;819;4539862572;Tbilisi
Debee;12;Austria;946;8889991746;Portland
Angelique;32;Seychelles;707;4346815500;Cairo
Wynne;15;Suriname;467;6590705050;Islamabad
Gilda;60;Liberia;581;2455121681;Macau
Lynde;3;Guam;957;5487086738;Abu Dhabi
Ana;29;Sao Tome and Principe;354;4329945126;Amritsar
Brana;57;Paraguay;779;5921511920;Townsville
Stephanie;48;Netherlands;318;7384392063;Barcelona
Priscilla;51;Argentina;883;9676437970;Sapporo
Elsie;51;Kazakhstan;401;5768784974;San Fernando
