name;age;country;building_code;phone;address
Arabel;2;France;668;4586550948;Newcastle
Dari;24;Cyprus;766;6589335333;Asmara
Kathy;37;Zambia;424;6005983048;Medina
Shirlee;40;Ireland;493;3872307710;Accra
Dale;1;Bermuda;937;4807688074;Aberdeen
Joy;24;Tuvalu;90;7462958988;Tamale
Dorothy;37;Aruba;445;9287537944;Christchurch
Mildrid;41;Peru;706;2102908428;Balikpapan
Sara-Ann;36;Bouvet Island;531;5731185608;Nagpur
Starla;30;Fiji;154;3471904206;Luanda
Trudie;10;Pitcairn;980;1198817905;Nukus
Michaelina;10;Russian Federation;192;5359066682;Douglas
Dorothy;44;Latvia;18;5817533557;Tskhinvali
Beverley;50;Marshall Islands;644;7842023366;Surat Thani
Ericka;33;"Lao People""S Democratic Republic";393;2025661151;Manzini
Judy;7;Maldives;586;8099024477;Quito
Molli;60;Virgin Islands, U.S.;58;7159414375;Alofi
Kristina;46;India;534;1883771699;Suez
Paola;26;Falkland Islands (Malvinas);635;8851971153;Kyoto
Kate;7;Lithuania;1000;7811174221;Liverpool
Morganica;23;Oman;298;3592355251;Calgary
Shandie;50;Kenya;517;6008434039;Nukulaelae
Mellicent;40;Finland;307;5744615075;Cartagena
Kenna;37;"Lao People""S Democratic Republic";771;7634792568;Aarhus
Briney;16;Central African Republic;650;8297212976;Karachi
Annaliese;27;Mozambique;90;0273346954;Manzini
Aili;35;Uganda;383;0052776955;Bulawayo
Norine;57;Tuvalu;992;8596267078;Gaborone
Amalie;5;Svalbard and Jan Mayen;894;0468551194;Nanjing
Corina;27;Jamaica;286;1891708979;Minneapolis
Keelia;11;Poland;633;7325646552;Guadalajara
Shandie;26;Costa Rica;347;7347241136;Jayapura
Kimberley;16;Lesotho;928;7819406669;Belém
Jessamyn;50;Congo;118;7631281155;Mecca
Livvyy;33;Honduras;320;7126375927;Conakry
Clarice;4;Panama;361;1065644687;Belmopan
Aubrie;14;Tajikistan;238;1110433200;Ibadan
Modestia;5;Turkey;183;2427040110;Valencia
Jaclyn;2;Trinidad and Tobago;848;0248179665;Thessaloniki
Carree;34;Lithuania;641;6678170442;Batticaloa
Karina;5;Singapore;748;9402107003;Dublin
Eugine;21;Guernsey;711;3632966943;Vitória
Luci;22;Sierra Leone;987;0880411421;Jersey City
Luci;58;Netherlands Antilles;197;5156726635;Iloilo City
Gusty;54;Puerto Rico;785;6129007598;Manchester
Roslyn;39;Israel;843;7281355557;Shijiazhuang
Catharine;23;Czech Republic;77;3839223292;Bridgetown
Krystle;28;Viet Nam;30;4778242423;Edmonton
Benita;43;South Africa;902;3957067224;Ludhiana
Corene;53;India;693;0073028390;Fairbanks
Dawn;60;Ireland;260;4523907914;Stepanakert
Dianemarie;46;Chile;283;4839788010;Nanning
Jessy;7;Madagascar;24;5037529459;Koror
Corly;51;Iceland;889;1377841813;Asmara
Diena;5;Eritrea;432;4340113312;Taipei
Phedra;1;Romania;982;4916453784;Las Palmas de Gran Canaria
Hollie;50;Netherlands Antilles;172;5787149169;Cuiabá
Linzy;13;Tajikistan;322;8423837259;Mendoza
Stevana;19;Tunisia;829;2738078003;Iloilo City
Paola;11;Myanmar;148;6659448794;Antofagasta
Angela;32;Bhutan;207;5876993473;Santiago
Bee;54;Angola;515;3683534097;Koulikoro
Mellicent;58;Australia;41;7527878278;Palma
Tybie;53;Tonga;144;5180794521;Stockholm
Gwenneth;49;Saint Lucia;736;5976378904;Berlin
Jaime;54;Tanzania, United Republic of;97;8257635630;Sitka
Glenda;22;Oman;200;2830513236;Kyoto
Aigneis;14;Nauru;98;7432969384;Bissau
Yolane;36;Sao Tome and Principe;4;6250315993;Honolulu
Abbie;52;Portugal;970;7134435885;Avarua
Tierney;55;Senegal;291;1773738207;Batticaloa
Pollyanna;60;New Zealand;493;8351163818;Dunedin
Steffane;57;Uganda;299;0815778840;City of Halifax
Randa;20;Sweden;89;1973690966;Hiroshima
Bernie;26;Thailand;584;8412427344;Baku
Lizzie;18;Liechtenstein;986;1020604561;Townsville
Andree;39;Saint Pierre and Miquelon;585;3161367917;Mérida
Mara;34;Western Sahara;573;9921939184;Monrovia
Gertrud;7;Angola;926;9999568928;Córdoba
Lynea;35;Guernsey;58;8202612555;Munich
Myrtice;10;RWANDA;124;3790866418;Dakar
Cam;6;Congo;661;4254264432;Linz
Jan;34;Grenada;571;8958688221;Vancouver
Alia;39;Palau;791;2655743131;Kota Bharu
Aigneis;48;Zambia;97;9955881223;Munich
Paule;59;Northern Mariana Islands;217;2404425811;Marseille
Sybille;53;Macedonia, The Former Yugoslav Republic of;27;7076849015;Greenwich
Jasmina;12;Trinidad and Tobago;998;1297082451;Padang
Donetta;58;Brunei Darussalam;56;0768761019;Chaguanas
Mady;16;Lithuania;755;3194185881;Washington
Susette;14;Mexico;425;3896304005;Beijing
Florie;1;Malawi;813;4877367866;Kyoto
Rayna;11;Panama;548;0349686569;Ankara
Ashlee;37;Bahamas;400;1333323683;Davao City
Deedee;20;Nepal;825;5673258653;El Aaiún
Tani;38;Syrian Arab Republic;414;8562336722;Road Town
Dulcinea;50;Zambia;589;1492463553;Yangon
Antonietta;41;Brazil;649;4343127566;Riga
Allyce;55;Vanuatu;253;4039135873;Niamey
Rosene;46;Switzerland;725;7215547701;Tunis
