name;age;country;building_code;phone;address
Kenna;3;Saint Kitts and Nevis;467;0391752813;City of San Marino
Rubie;6;Saint Helena;678;6303128894;Vladivostok
Berget;53;Somalia;678;1702246204;Budapest
Elsie;13;Czech Republic;633;1874966512;Mumbai
Tarra;4;Switzerland;226;1940347459;Tartu
Raquela;36;Venezuela;142;0819514211;Arbil
Brena;59;Cayman Islands;223;5783796553;Port Hedland
Shel;53;Swaziland;727;7771140920;Dublin
Debee;58;Latvia;671;4778323866;Milwaukee
Charmaine;29;Pitcairn;585;1720953591;Kunming
Krystle;29;Benin;493;8492912175;Sarajevo
Jolyn;49;Qatar;453;0434865219;Dallas
Madelle;7;Cocos (Keeling) Islands;12;8356757268;Murmansk
Riannon;45;New Zealand;380;1462483362;Campo Grande
Ezmeralda;20;Uganda;347;2947651208;Alexandria
Layla;48;Gabon;615;3671080976;Harare
Cassondra;21;Algeria;153;3477788845;Denver
Konstance;55;Maldives;512;5134183638;Virginia Beach
Pamella;24;Chad;375;6090012971;Hai Phong
Kimberley;1;Bulgaria;316;1329244906;Dodoma
Flo;39;Cuba;381;4543796176;Apia
Kerrin;13;Hungary;175;2776538242;Bloemfontein
Iseabal;19;Bahamas;413;9532678437;Chuí
Xylina;33;Jersey;522;2052803523;New York City
Chere;59;Malta;463;1163000250;Srinagar
Layla;44;Isle of Man;918;7927194710;Toulouse
Nadine;35;Lebanon;721;2803336369;Nicosia
Charlena;14;Timor-Leste;581;1287101767;The Valley
Valeda;41;Nepal;945;3282119427;Palikir
Marika;42;Guam;25;8040795910;Wichita
Brandise;41;Cambodia;169;4458907123;San Francisco
Wanda;43;Norway;771;9630714741;Valletta
Lynnea;2;Algeria;64;9517946213;Linz
Lulita;23;Tuvalu;67;4199665021;Muscat
Ursulina;26;New Caledonia;915;7250933823;Reykjavík
Ernesta;35;Senegal;760;6515397865;Minneapolis
Jere;56;Senegal;96;9247008263;Phuket (city)
Janeczka;17;Jersey;951;3092036431;Labasa
Hope;29;French Southern Territories;610;8420228790;Oklahoma City
Michaelina;44;Cuba;592;7216614278;Pontianak
Lonnie;19;"Cote D""Ivoire";365;8164931299;Chişinău
Dorothy;48;Chile;36;7151904627;Jersey City
Helena;35;Angola;469;1688092037;Hobart
Cassandra;41;Guatemala;184;8977812265;Boa Vista
Clarice;31;Norfolk Island;939;2806786629;Yokohama
Harmonia;24;Australia;559;0658878212;Darwin
Sarette;34;Latvia;641;0148196922;Manama
Sabina;9;British Indian Ocean Territory;425;3029721946;Calgary
Ariela;25;Virgin Islands, U.S.;89;3192440239;Jamestown
Ricky;26;Kuwait;597;9409418076;Wonsan
Adele;17;Viet Nam;196;7943410385;Port Moresby
Lynea;9;Kyrgyzstan;613;4828336793;Chongqing
Dede;54;Algeria;646;0394044648;Tunis
Orelia;29;Bulgaria;302;3725867993;Toulouse
Dione;13;Guyana;31;3361526523;Port-au-Prince
Charmaine;37;Ecuador;368;6823185703;Cairns
Nerta;36;Monaco;114;0416792719;Bloemfontein
Jacquetta;57;Isle of Man;489;9080649734;Charlotte Amalie
Britni;18;Martinique;627;0907816568;Jakarta
Nessie;33;United Arab Emirates;876;7741153933;Istanbul
Danny;3;Greece;384;6425938364;Surat
Mariele;33;Anguilla;636;2666784868;Port Elizabeth
Gavrielle;19;Bhutan;663;5405821641;Glasgow
Arlina;9;Myanmar;668;3125983525;Asmara
Orelia;1;Dominica;265;9549944228;Havana
Wilma;35;Fiji;567;7982502187;Hanover
Liana;49;Mexico;682;2127005634;Handan
Annice;50;Moldova, Republic of;902;2877992999;Arbil
Vivia;45;Suriname;270;4422927552;Dakar
Tracey;27;Faroe Islands;726;2394779641;Townsville
Raquela;37;Tokelau;818;7010707164;Cali
Krystle;10;Djibouti;805;6814826692;Palembang
Starla;13;Anguilla;883;7729161202;Santa Cruz de Tenerife
Collen;1;Wallis and Futuna;358;4597113870;Managua
Maisey;33;Puerto Rico;897;0990521786;Iquique
Winny;39;China;418;0418064286;The Hague
Ariela;15;Chile;470;9381341707;Sitka
Aurelie;56;San Marino;299;9145801152;Wichita
Claudina;59;Costa Rica;58;8200676838;Nouméa
Renae;28;Taiwan, Province of China;974;7217392707;Phuket (city)
Claudina;39;Pakistan;743;0438811990;Hiroshima
Tracey;46;Belgium;245;8147869252;Córdoba
Leanna;54;Armenia;88;9468792201;Kingstown
Maye;30;Faroe Islands;599;8636927501;Dar es Salaam
Linet;46;Sao Tome and Principe;284;8085219021;Kunming
Ginnie;19;United States Minor Outlying Islands;602;0893274649;Port Louis
Carly;30;Suriname;470;5332185055;Daegu
Correy;19;New Zealand;198;9431094774;Addis Ababa
Tracey;30;Australia;11;5917598630;Yekaterinburg
Kary;42;Qatar;471;7365894118;Thessaloniki
Kristan;24;Vanuatu;744;6841904255;Denver
Ofilia;49;Afghanistan;940;0228020035;City of San Marino
Vanessa;50;Chile;615;3093861479;Timbuktu
Bertine;47;Nauru;816;7188001673;Bandung
Misha;35;Kenya;442;0179621058;Castries
Bobbi;10;Barbados;167;1513580869;Yakutsk
Hannis;12;Malaysia;93;0733513807;Makati City
Addia;5;British Indian Ocean Territory;458;9570710645;Vatican City
Josephine;57;Congo;752;7157516835;Oranjestad
Gerrie;41;Romania;608;3910621747;Montreal
