name;age;country;building_code;phone;address
Lucille;10;Myanmar;49;5196592045;Shijiazhuang
Sissy;60;Somalia;414;8361787993;San Salvador
Clementine;15;Jamaica;958;3640040972;Bahía Blanca
Ermengarde;24;Papua New Guinea;368;4173053255;Maceió
Orsola;52;Ireland;854;3097058206;Budapest
Joeann;49;Tonga;23;5972029348;Tampa
Kathi;17;Pakistan;276;8439998882;Forked River
Siana;38;Russian Federation;928;0478927748;Cologne
Trudie;42;Uzbekistan;808;7534602373;Pelotas
Verla;60;Netherlands;780;4684293090;Porto Velho
Glynnis;57;Liechtenstein;28;5416908266;Port-au-Prince
Gwenneth;52;Lithuania;537;3901953940;Seoul
Antonietta;54;Gibraltar;378;8628769160;Yokohama
Jinny;5;Nicaragua;747;5111416507;Santa Cruz de la Sierra
Yvonne;33;Chile;592;4738244146;Banda Aceh
Karly;31;Dominica;900;7848043347;Greenwich
Dawn;26;Falkland Islands (Malvinas);784;0701461587;Saint John
Ericka;28;Mauritania;94;2380417336;Chicago
Emma;53;Oman;383;8177650848;Zapopan
Ana;48;Mali;868;1678977954;Charlotte Amalie
Maisey;30;French Guiana;939;4257033007;Pelotas
Tori;13;American Samoa;758;2757190286;Rochester
Paulita;45;Taiwan, Province of China;751;0271107077;Bissau
Melodie;33;United Kingdom;271;0470119753;Bahía Blanca
Adore;7;Belarus;685;6816516679;Gothenburg
Averyl;24;Czech Republic;966;3657477943;Dodoma
Marcy;22;Paraguay;91;3711573413;Nouméa
Kary;21;New Caledonia;68;2270098290;Ludhiana
Elora;18;Saint Pierre and Miquelon;160;1471305121;Almaty
Caressa;32;American Samoa;232;1203454634;Fortaleza
Benita;35;Svalbard and Jan Mayen;710;0934807372;Rabi Island
Mallory;38;Nigeria;668;8580845128;Quebec City
Nerta;24;San Marino;79;1783174403;Ipoh
Amara;53;Kyrgyzstan;685;7620012178;Banda Aceh
Gratia;3;Kenya;165;3738294324;Wollongong
Wynne;56;Myanmar;229;0588942540;The Valley
Atlanta;54;Norfolk Island;239;8937090562;Okinawa
Orsola;57;Mayotte;230;1909485637;Almaty
Collen;40;French Polynesia;414;0167821613;Perm
Olwen;6;Poland;483;6939476800;Malmö
Tilly;18;"Cote D""Ivoire";437;1286950976;Lahore
Alie;1;Malaysia;307;1973386188;Dalian
Ekaterina;16;Macao;754;3429866760;Jersey City
Tobe;55;Niger;119;8432591779;Canberra
Blondelle;24;Ethiopia;101;7945125838;Adak
Konstance;46;Macedonia, The Former Yugoslav Republic of;863;6415297654;La Serena
Rhoda;2;Cambodia;718;1967118902;Auckland
Penelopa;60;Puerto Rico;249;2358762527;Lomé
Charmaine;27;Uganda;835;3170025968;Toulouse
Rivalee;14;Equatorial Guinea;697;3753005945;Cairo
Adelle;57;Somalia;474;2029038280;Ulan Bator
Lonnie;34;Hong Kong;605;8317825270;Assis
Cassandra;57;French Polynesia;980;1385895545;Moroni
Gaylene;36;Jamaica;333;0074625841;Yerevan
Flo;14;Kuwait;968;3660561635;Mashhad
Arabel;57;Denmark;433;7918650178;Medellín
Winny;9;Lithuania;44;4340165887;Doha
Melina;56;Madagascar;575;5961963097;Apia
Nicoli;26;Greece;529;7264753849;Nukuʻalofa
Goldie;57;Tanzania, United Republic of;272;6903492527;Budapest
Leanna;13;Malta;767;4522766427;The Valley
Max;43;Spain;799;0497008482;San José
Lisette;56;Nicaragua;985;4615774933;Curitiba
Briney;11;Jordan;483;1371546504;Durango
Kelly;27;Guadeloupe;132;8416242490;Zamboanga City
Delilah;9;Angola;625;2998132845;Dushanbe
Rochette;58;Afghanistan;967;3608450590;Medellín
Janeczka;43;Belgium;634;5191378003;Hong Kong
Cindelyn;25;Palau;766;8001504401;Enugu
Rayna;5;Suriname;742;2134800498;Gothenburg
Tani;20;Sweden;513;9250424942;Mersin
Lizzie;40;Spain;505;5319526419;Brisbane
Joy;22;Faroe Islands;479;9833939704;Manaus
Dotty;25;Iran, Islamic Republic Of;179;9499744697;Daegu
Ninnetta;3;American Samoa;411;6483489521;Francistown
Susan;28;Cameroon;85;4174707129;Wonsan
Pamella;39;Jordan;967;2838185317;Riyadh
Isa;6;Benin;510;8755769174;Cartagena
Micheline;40;El Salvador;787;8872120800;Canberra
Suzette;27;Mauritius;181;1321533954;Chittagong
Calla;12;Pakistan;798;9148908841;Medina
Elena;5;Paraguay;339;2827431986;Huế
Leeanne;33;Eritrea;939;6641755284;Conakry
Britni;35;Bahamas;286;2329957963;Dalian
Tobe;42;Austria;455;2358493316;Roseau
Hallie;11;San Marino;67;7621112068;Yakutsk
Gerianna;17;Cayman Islands;654;1495400822;Wonsan
Miquela;55;El Salvador;469;7790526212;Cologne
Harmonia;12;Venezuela;281;7308517169;Zhengzhou
Fanny;47;Mozambique;70;9680618435;Kota Bharu
Carolina;27;Senegal;62;4517290011;Siem Reap
Nariko;40;Samoa;752;2191084884;Kingston
Ira;6;Namibia;983;4818140565;Düsseldorf
Drucie;33;Uganda;421;3988942596;Berlin
Annaliese;4;Mexico;384;3498968780;Vilnius
Belinda;47;Northern Mariana Islands;41;5902031221;Yangon
Genevra;52;Uganda;567;3999529155;Alexandria
Hannis;51;Bosnia and Herzegovina;997;5433406137;Dunedin
Vonny;22;Malta;323;4608180087;Antofagasta
Shaylyn;51;Dominican Republic;135;7589358866;Lomé
