name;age;country;building_code;phone;address
Damaris;41;Papua New Guinea;841;9092287615;Oranjestad
Corene;46;Brunei Darussalam;878;2301304528;Kota Bharu
Caritta;53;Niue;718;0275479833;Helsinki
Sharlene;9;Chad;416;3478172340;Luxembourg (city)
Tina;31;Benin;365;2564323211;Hamburg
Tera;60;Mauritania;622;0089754500;Vaduz
Glynnis;9;Hong Kong;440;6404680832;Saskatoon
Charlena;37;Philippines;874;2230406738;Barcelona
Aurore;56;Sao Tome and Principe;483;5624779706;Jeddah
Blondelle;35;Netherlands Antilles;575;8913826461;Kandy
Sharlene;9;Peru;977;9334575665;Kingstown
Nollie;17;Suriname;20;7196058006;Buenos Aires
Shaylyn;30;Zambia;473;3151839376;Nashville
Abbie;50;Saint Vincent and the Grenadines;920;1965070274;Vladivostok
Taffy;2;Guernsey;220;2366150187;Tagbilaran
Lyssa;57;Zambia;289;4137376337;Suez
Moyna;3;Germany;340;6819026901;Montevideo
Elsie;30;Barbados;870;0628120070;Lyon
Doro;15;Mongolia;659;6296624795;Kinshasa
Starla;13;Kenya;492;2450840253;Buffalo
Viviene;60;Martinique;97;0800052389;San José
Grier;3;Montserrat;401;8628654838;Paramaribo
Sibella;2;Cuba;197;3814099449;Gdańsk
Dale;3;Iran, Islamic Republic Of;613;8525170075;Jinan
Karly;26;Saint Kitts and Nevis;813;2132630745;Funafuti
Janeczka;23;Sweden;700;9492492678;Antofagasta
Wanda;17;Croatia;735;0114252871;Tallinn
Camile;21;Cape Verde;59;9284166602;Rio Branco
Phedra;26;Nigeria;39;9461498960;Oslo
Dominga;31;Åland Islands;925;1183333734;Zanzibar City
Shel;38;Croatia;468;8376822383;Geelong
Eolanda;20;Guam;614;1733767906;Kinshasa
Albertina;19;Cape Verde;30;9193969205;Magadan
Charlena;23;Estonia;821;0946690821;Oklahoma City
Rosaline;8;Virgin Islands, British;630;4470589219;Yokohama
Christian;32;India;825;1689164354;Dallas
Molli;21;Venezuela;42;0499217534;Labasa
Annecorinne;22;Kiribati;928;0610357019;Memphis
Gavrielle;1;Cape Verde;745;5315219104;Aarhus
Wynne;49;Nepal;148;4877082879;Albuquerque
Ericka;56;Haiti;977;1906121651;Daegu
Blinni;8;American Samoa;41;0467784121;Nantes
Steffane;51;Cocos (Keeling) Islands;645;0800393336;Córdoba
Kathi;5;Mauritius;553;2915280732;Douglas
Reeba;34;United Kingdom;141;9248154889;Stanley
Gabi;36;Thailand;630;1143572561;Bamako
Lily;50;Panama;345;1968611235;Montreal
Ricky;34;Cambodia;902;6956509202;Niamey
Hayley;37;Tunisia;222;7421383167;Kunming
Marline;51;Cocos (Keeling) Islands;601;9073782786;Lilongwe
Georgina;12;Pakistan;665;4603434601;Marseille
Dode;50;Nepal;596;6814686121;Perm
Janey;14;Bhutan;520;3174061960;Milan
Rosabelle;3;Belarus;5;4932229274;Edinburgh
Dari;35;United States;692;0755747315;Patna
Xylina;41;French Guiana;447;8422503360;Zamboanga City
Dacia;30;Turkey;441;6473344548;Porto-Novo
Kaia;21;Kazakhstan;205;0703869960;Lubumbashi
Kittie;4;Reunion;63;4290398548;Port-au-Prince
Cecile;56;Spain;753;9008566996;Algiers
Katuscha;5;Bahamas;85;9775219237;Saskatoon
Brandise;36;Bosnia and Herzegovina;293;5384992068;Porto-Novo
Berget;37;Guadeloupe;419;3059814803;Kanpur
Nollie;19;Yemen;205;7014486218;Hangzhou
Brena;9;Nauru;881;0734807116;Sukhumi
Georgetta;38;Suriname;59;6329415716;Charlotte
Elka;57;Monaco;585;7442858522;Port Elizabeth
Cherrita;11;Iraq;685;4056178211;Tórshavn
Basia;40;Luxembourg;198;9269122110;Cartagena
Arlina;23;Malta;148;9305005300;Denver
Desirae;18;Jordan;844;8268208847;Jamestown
Debee;34;Bosnia and Herzegovina;451;4153687094;Gibraltar
Ernesta;35;Saudi Arabia;36;2373733970;Gaza
Stevana;39;Central African Republic;914;5299716011;Tamale
Nannie;8;"Korea, Democratic People""S Republic of";829;6501880508;Leipzig
Desirae;45;Solomon Islands;465;1945187622;Moscow
Kathi;46;Cuba;526;9070358346;Pekanbaru
Ermengarde;41;Denmark;607;8243463638;Horta (Azores)
Adele;8;Malawi;522;5886342889;Malang
Meghann;5;Moldova, Republic of;760;0039669773;Colombo
Donnie;2;Slovenia;801;1082665869;Tokyo
Fidelia;45;Norfolk Island;556;6880328388;Ciudad del Este
Talya;29;Georgia;250;3866204237;Omdurman
Dorothy;57;Thailand;579;6362305554;Durban
Hyacinthe;48;Trinidad and Tobago;765;4078093277;Bamako
Merry;58;Antigua and Barbuda;46;9927816305;San Antonio
Britni;24;Macao;892;1992875692;City of Halifax
Susan;3;Norfolk Island;272;8970671595;Moroni
Joane;39;Oman;396;5570843016;Dar es Salaam
Consuela;59;Mexico;960;5186799936;Rio Branco
Eadie;25;Pitcairn;662;9314702175;Thiès
Elena;20;Netherlands Antilles;940;0825716018;Whitehorse
Selia;9;Marshall Islands;455;2339188359;Stuttgart
Cathie;7;Belgium;698;8897946006;Port Moresby
Mureil;57;Wallis and Futuna;35;0827498975;Cleveland
Fayre;51;Uganda;742;1731133001;Manzini
Chrystel;11;Tunisia;227;9952252331;Calama
Sara-Ann;6;Malta;346;0118116838;Zapopan
Sheree;25;Jordan;528;6498731688;Tskhinvali
Livvyy;38;"Cote D""Ivoire";553;0931322380;Cork (city)
