name;age;country;building_code;phone;address
Kirbee;29;Svalbard and Jan Mayen;762;668) 461᠎0687;Quebec City
Elvira;50;Zimbabwe;700;652 090 7562;Campinas
Violet;38;Guadeloupe;113;843) 643 4821;Berlin
Lonnie;46;AndorrA;609;"212﻿398
9086";Baku
Halette;9;Malawi;4;+01 701 567-2821;Ushuaia
Shaine;12;France;501;+1 643) 967 9061;Salt Lake City
Dorthy;52;Montserrat;225;+1225 549 3998;Lucknow
Taffy;6;Tuvalu;554;882 876 6584;Surat
Kamilah;4;Grenada;125;982)-698 4047;Managua
Dorothy;15;India;888;699 460 8818;Córdoba
Consuela;42;Suriname;478;320) 565　0685;Mexico City
Sindee;28;Suriname;305;398) 015 1440;Harare
Rhoda;33;Norway;347;+01 (441)　850	9165;Phuket (city)
Joceline;43;Comoros;233;"+01	(708﻿799 0306";Wuhan
Alameda;3;Kenya;424;"+1
106
489	2022";Medina
Jsandye;56;Guatemala;557;346 259 9817;Quito
Randa;31;Kyrgyzstan;887;"+1577) 398﻿7654";Muscat
Annora;60;Palau;224;+01 128) 921　0660;São Paulo
Deane;55;Uganda;140;+01(529 758 0890;Bogotá
Addia;57;Bulgaria;675;"(128) 9627867";İzmir
Melisent;39;Kyrgyzstan;979;(035-117	9958;Milwaukee
Pierette;51;"Lao People""S Democratic Republic";35;"+01	(646)
939　1886";Portland
Sarette;46;Virgin Islands, British;254;+01 902 585	7023;Vladivostok
Chloris;47;"Lao People""S Democratic Republic";757;(479) 493 8161;Tripoli
Elsie;12;Monaco;81;274) 239 8557;Anchorage
Alameda;19;United Arab Emirates;553;+01 534)228 4216;Hamilton
Nicoli;59;Guam;281;+1(285) 856 0319;Jersey City
Candi;44;Congo, The Democratic Republic of the;374;+1 628) 351 7678;Davao City
Bernie;53;Vanuatu;673;+1 (719 284	9830;Gaborone
Karlee;48;Jordan;380;+1 966)600	1893;Louisville
Elsie;36;Togo;653;"550	236
8141";Mérida
Jere;28;Swaziland;240;"+1 (345) 4531478";Macapá
Alia;18;Taiwan, Province of China;222;968) 525 8968;Nanjing
Lila;38;Uruguay;516;(910 085 1755;Mecca
Justinn;14;Namibia;621;+1(819108 6377;Espoo
Leanna;43;Tokelau;20;+01(502) 865 3431;Yamoussoukro
