name;age;country;building_code;phone;address
Mary;26;Dominican Republic;778;8238238802;Oklahoma City
Dawn;24;Portugal;389;4207748795;Dublin
Yvonne;7;Indonesia;10;2266131626;Milwaukee
Tami;41;India;649;7896950152;Astana
Gusty;5;Yemen;442;0604690054;Palembang
Heddie;5;Antarctica;180;1609689014;Kaliningrad
Nerta;24;Nauru;685;7136629275;Serekunda
Yvonne;14;United States Minor Outlying Islands;387;6548644630;Odessa
Therine;56;Cuba;870;2012810045;Abidjan
Lorenza;49;Swaziland;700;2277887307;Tagbilaran
Maud;34;Colombia;206;1918073625;San Fernando
Damaris;55;Gibraltar;672;5446077342;Guayaquil
Lulita;23;Western Sahara;643;3976297242;Leeds
Madalyn;8;Ukraine;246;9010315940;Saint-Pierre
Pollyanna;48;American Samoa;587;2455447800;Veracruz
Merle;55;Gabon;930;1766264915;Antofagasta
Alex;47;Saint Lucia;442;1539709633;Helsinki
Marti;49;Cocos (Keeling) Islands;454;5765718659;Gaziantep
Tilly;32;Azerbaijan;395;4606120826;Amman
Beth;60;Portugal;557;8759319299;Rawalpindi
Trixi;41;India;93;8996285202;Baghdad
Marika;49;Papua New Guinea;137;6348830484;Quetzaltenango
Danika;37;Morocco;199;0683387093;Phoenix
Tina;38;Greece;963;0003783003;Maceió
Di;8;Benin;415;2053111674;Houston
Carol-Jean;55;Tanzania, United Republic of;852;7626185554;Enugu
Clo;10;Netherlands;773;7176193155;Guayaquil
Malina;36;Nepal;439;7571672049;Cape Town
Kellen;53;Jersey;22;0104692733;Malé
Beatriz;16;Mauritania;104;3485649301;Hobart
Tamqrah;6;Bhutan;765;0461293487;Suez
Drucie;20;Latvia;705;7903540243;Stepanakert
Stevana;45;Somalia;248;3143069930;Medan
Rivalee;56;Canada;862;6272215876;Shijiazhuang
Lanna;56;Luxembourg;183;2140940289;Tartu
Wynne;8;Wallis and Futuna;255;6320690267;Kolkata
Malina;38;Mayotte;927;6544169671;Minneapolis
Aimil;40;Mongolia;481;0154799754;Beirut
Jaclyn;54;Reunion;682;5316834829;Ipoh
Nelle;15;Turks and Caicos Islands;931;7017163805;Virginia Beach
Magdalena;22;Yemen;642;9627479151;Ljubljana
Juliane;14;Malaysia;670;4307209349;Sofia
Ileana;41;Djibouti;124;5690091560;Busan
Katharina;43;Guadeloupe;710;3453307954;Porto
Delilah;59;Iceland;16;2910841830;Porto
Myriam;32;Guernsey;683;3513042544;Vatican City
Dede;43;Lebanon;429;6162452970;Qingdao
Agnese;20;Egypt;452;9869083417;Nanning
Lauryn;22;Antarctica;632;5384739515;Ambon
Betta;10;Bouvet Island;408;7886032188;Suez
Ketti;49;Switzerland;449;6916684590;Lagos
Etta;46;Djibouti;601;2429513470;Qingdao
Lanae;49;Norfolk Island;401;6502468177;Bucharest
Gilda;32;Turkmenistan;572;3532628619;Vaduz
Carmencita;51;Virgin Islands, British;483;8516055079;Dibrugarh
Nicoli;29;Netherlands;664;8404869503;Hiroshima
Mara;37;Solomon Islands;991;9778095768;City of San Marino
Annaliese;31;Sierra Leone;830;5291171085;Quito
Lanna;32;Samoa;999;9934365425;Porto Velho
Christal;5;Georgia;452;3531683645;Shigatse
Pollyanna;47;Angola;807;3769613362;Monrovia
Aili;34;Hungary;612;4245817921;Split (city)
Veda;47;Venezuela;538;4762071574;Canberra
Ethel;52;Cuba;850;2299073933;Ottawa
Myriam;11;Nepal;969;8363225719;Quetzaltenango
Florie;6;Sudan;373;9100686235;Yakutsk
Mahalia;37;Netherlands Antilles;978;8810216163;Andorra la Vella
Sissy;6;Jordan;89;3132833701;Dublin
Ulrike;13;Seychelles;807;5960157065;Sofia
Desirae;45;Argentina;811;4954235209;Vladivostok
Paola;35;Norway;660;1089679321;Manila
Diena;49;Estonia;887;6615887613;Hiroshima
Claresta;21;"Korea, Democratic People""S Republic of";700;8127679115;Berlin
Jean;21;Sao Tome and Principe;255;2126259567;Hamilton
Maye;54;Holy See (Vatican City State);436;9701992682;San Juan
Kristina;60;Korea, Republic of;655;9767942512;Iquitos
Alie;53;Mexico;49;8092872552;Almaty
Katharina;16;Martinique;880;5949465408;Yangon
Julieta;27;Virgin Islands, U.S.;941;3952568818;Shenyang
Ilse;6;Denmark;489;5633477659;Lhasa
Tierney;45;Israel;606;6302716967;Mata-Utu
Annice;48;Guyana;565;6174319699;Ludhiana
Angela;40;Singapore;246;7135936740;Arbil
Corene;29;Brunei Darussalam;741;5537629566;Basra
Karolina;10;Luxembourg;540;0332435777;Quetzaltenango
Riannon;9;Pitcairn;597;4764060821;Caracas
Johna;39;Morocco;335;1163852388;Dakar
Jan;27;Jamaica;174;2451943057;Chişinău
Kristina;5;Qatar;983;8204428507;Livingstone
Annecorinne;20;Guinea;106;4599993347;Virginia Beach
Feliza;4;Tuvalu;427;8910405102;Durango
Marline;6;"Korea, Democratic People""S Republic of";341;1382450927;Detroit
Nananne;34;Hong Kong;781;5938937287;Medina
Barbara;31;French Southern Territories;531;6274912579;Shenyang
Jolyn;28;Uruguay;24;3824417120;Quetzaltenango
Melanie;49;Belgium;84;5263065880;Hanga Roa
Selia;11;Ghana;408;9197808720;São José dos Campos
Loree;11;Monaco;376;8666444931;Gdańsk
Dorene;41;Venezuela;950;4954472529;Anchorage
Valeda;9;Norfolk Island;925;2414198379;Glasgow
