name;age;country;building_code;phone;address
Ernesta;50;Antarctica;808;(792)	175	7341;City of San Marino
Devina;58;Equatorial Guinea;784;230) 661 2699;Antofagasta
Britte;19;Japan;921;+01 308 635 2886;Ouagadougou
Abbie;27;New Caledonia;446;"+1 566) 1362095";Yakutsk
Renae;20;Holy See (Vatican City State);71;"+1 (346)
531 6470";Anchorage
Dolli;39;Latvia;382;"(824
550 2961";Barcelona
Olivette;49;Croatia;804;"+01902)573﻿2778";Yekaterinburg
Sissy;24;Estonia;643;(795 390 7981;Campinas
Pearline;17;Indonesia;788;(484 022 6061;Nice
Alie;20;Croatia;903;+01 830) 275 6528;Johor Bahru
Ketti;43;Comoros;460;"+01 (561) 9821776";Medellín
Lexine;3;Bahrain;294;610 204 6888;Cayenne
Jennica;47;Libyan Arab Jamahiriya;373;"+1 (298)᠎5556756";Mamoudzou
Nicoli;45;Myanmar;111;+1 570	0983384;Zagreb
Leontine;36;Trinidad and Tobago;738;(881 912 0389;Nizhny Novgorod
Laure;43;Grenada;215;+01 (585　283 7775;Brussels
Margalo;41;Namibia;203;(704)991 5828;Tianjin
Lacie;50;"Cote D""Ivoire";420;+1 (301) 264 6648;Cork (city)
Ardenia;54;Hong Kong;219;+01 532)881᠎3789;Papeete
Aeriela;46;Bangladesh;515;"+1
118 050 6119";Brikama
Alex;53;French Guiana;315;"026 910
6789";Suez
Dawn;60;Algeria;324;(318) 000.5690;Recife
Fina;5;Turkey;158;795 963 8955;Perth
Mamie;5;RWANDA;476;+1 (977 922 6951;Bursa
Ezmeralda;2;Malaysia;469;"(604)﻿875.8109";Alexandria
Lonnie;56;Chile;154;+1 837 7028645;Sacramento
Gisela;11;Pitcairn;410;(778) 736	6422;Mashhad
Lizzie;38;Aruba;494;+01　778	061᠎1246;Nanjing
Gisela;1;Virgin Islands, U.S.;69;(076 547 7276;Buffalo
Reeba;45;Switzerland;196;(596) 886 2714;Montreal
Ketti;54;Bolivia;497;(020 182 5072;Miami
Zondra;15;Netherlands;537;613)266	9234;Daegu
Chickie;55;Uruguay;19;777) 688 3289;Kandy
Melodie;24;Mexico;476;(777) 192 6884;Birkirkara
Sybille;18;Malaysia;152;151 691 4348;Leeds
Ottilie;51;Solomon Islands;170;807) 164 5124;Stockholm
Cordi;49;Serbia and Montenegro;309;(316 4013347;Nizhny Novgorod
Britte;9;Jamaica;301;+01 (628) 061 1563;Birkirkara
Alexine;36;Taiwan, Province of China;883;(495 587 6939;Asmara
Marguerite;1;Sweden;641;(614 813 9092;Anadyr (town)
Sarette;24;Saudi Arabia;270;+1 (394) 941 9348;Canberra
Valeda;5;France;455;"+01 (539119 0540";Dalian
Rebeca;13;Iraq;650;(253) 404	6039;Kraków
Kassey;13;Turkmenistan;928;+1 530)　724　1801;Papeete
Abbie;13;Bhutan;383;361) 140 5795;Lucknow
Jacquetta;14;Northern Mariana Islands;30;"(283 386
8079";Belfast
Kary;15;Palestinian Territory, Occupied;306;(309.645 4852;Dhaka
Collen;3;French Guiana;407;922).401.0687;Dongguan
Frank;26;Serbia and Montenegro;988;+1 105) 195	9368;Louisville
Joy;48;Macedonia, The Former Yugoslav Republic of;917;(402　125᠎5921;Tampa
Angelique;59;Saint Helena;599;668 851 8905;Kraków
Sallie;39;French Polynesia;868;(879)965 6681;Bamako
Nanete;45;Norfolk Island;452;+01 207) 490᠎4514;Alor Star
Linet;27;Svalbard and Jan Mayen;613;526 804 1592;Livingstone
Kellen;20;"Lao People""S Democratic Republic";685;"+01388) 957﻿7834";Colombo
Tera;39;Ecuador;834;"+1 (339)᠎417﻿7665";Dili
Isa;42;Benin;631;+01᠎613) 969 1565;Doha
Betta;38;Mali;669;"+01﻿081﻿087 2995";Balikpapan
Jessamyn;31;Central African Republic;721;(355)᠎732 4036;Dakar
Angela;60;Sierra Leone;653;"(144﻿550 2845";Cairo
Alie;1;Egypt;893;+1 733 423 5950;Havana
Marylou;29;Pakistan;40;+01612) 806 8890;Podgorica
Evaleen;54;Saudi Arabia;402;+1 (710.492 5180;New York City
Fredericka;43;Cambodia;597;+01 (586 019 3495;Nakhon Ratchasima
Edith;48;Mauritius;691;(539.775	2784;Avarua
Amara;45;Dominica;830;(069) 593 2494;Shigatse
Christian;45;Ethiopia;272;+1 (936)-995	5557;Thessaloniki
Edyth;4;Brazil;323;+01 531) 124 8674;Hamilton
Caressa;17;Brunei Darussalam;145;+01　729) 370 7606;Manama
Kellen;2;Switzerland;873;+01 (975) 616 9001;Yakutsk
Dolli;21;Nepal;510;(797-642 3761;Antwerp
Tonia;51;Togo;177;364) 132 3288;Jacksonville
