name;age;country;building_code;phone;address
Nikki;37;RWANDA;84;(607222 1380;Tehran
Adelle;30;Israel;289;+01 (872 355 5782;Nassau
Zaria;56;Panama;600;"981752
5177";Muscat
Lizzie;46;Tajikistan;610;+01285)　144 2951;Koror
Caryl;59;Argentina;284;"+01 (114) 594
7509";Detroit
Max;40;Lesotho;181;"+01﻿(014) 708	9523";Jakarta
Jolyn;39;Senegal;945;+01 (108) 645 6585;Honiara
Bee;59;Haiti;752;835)᠎136 2625;Mexico City
Christal;52;French Southern Territories;664;950.963 0703;Fredericton
Cathyleen;58;Namibia;167;+01 149) 401-3590;Taiyuan
Tina;47;Slovakia;155;(650 881 4608;Chengdu
Teriann;7;Turkmenistan;133;"+1﻿(403 8927955";Austin
Odessa;42;Samoa;887;+1 125) 306.4888;Townsville
Corina;49;Liechtenstein;269;(848)-599 6140;Port Louis
Etta;43;Bahrain;191;+01　(326) 587　8685;Shijiazhuang
Karly;10;Botswana;4;+1 150 857 1138;Guatemala City
Tomasina;9;Georgia;592;421) 714 8468;Malmö
Pearline;17;Sweden;7;(305 809 8346;Hobart
Ann-Marie;45;Trinidad and Tobago;646;(790) 981 0674;Timbuktu
Nickie;6;Thailand;686;"+1 960) 8086385";Xining
Gusella;2;Monaco;62;+1᠎(328 201 3293;Singapore
Evaleen;35;Romania;448;+01᠎(654) 7713607;Yangon
Brietta;18;Germany;833;(045)453 2346;Forked River
Jordan;45;Grenada;372;+01 921523　6589;Shanghai
Corly;40;United States Minor Outlying Islands;149;+01 044) 017 9806;Kingstown
Joceline;19;Antigua and Barbuda;389;111 637 4960;Shigatse
Chastity;41;Uzbekistan;114;"(434876
8147";Podgorica
Jemie;47;Russian Federation;933;"+1852 501 8286";Nice
Eadie;18;Malawi;452;615 009 7120;Castries
Estell;55;Bangladesh;73;+1 663 082 8309;Libreville
Lanae;29;Israel;59;(988) 777 1916;Tehran
Celene;46;Honduras;764;(908 557 7295;Raleigh
Fawne;40;Kazakhstan;532;244) 074 9736;Charlottetown
Jenilee;56;Maldives;685;+01 147 606-1668;Adamstown
Kathy;53;New Zealand;866;222) 424 6590;Dakar
Edee;50;Sudan;23;186) 6154117;Porto-Novo
Mathilda;56;French Guiana;172;"(972) 1203938";Ilhéus
Jaclyn;34;Kazakhstan;374;463) 453 5877;Santiago
Kirbee;50;Northern Mariana Islands;882;(650 9119820;Alor Star
Jaclyn;35;Brunei Darussalam;639;"+1 672　753﻿2330";Alor Star
Ana;26;Austria;534;"(933)﻿335
7843";Adelaide
Lily;29;Nigeria;718;"+1 (529 809﻿6065";Taichung
Corly;31;Ecuador;887;+01 908) 756 6873;Santiago de Cuba
Brietta;59;Bouvet Island;500;(943519 9118;Kunming
Donnie;52;Papua New Guinea;278;+01 956 584.8118;New York City
Lusa;40;Japan;385;+01 563) 719.9735;Zapopan
Consuela;1;Lithuania;500;(446) 253　3160;Funafuti
Helsa;42;Comoros;704;+1 (151) 538 1237;Yekaterinburg
