name;age;country;building_code;phone;address
Cissiee;29;Australia;76;(111 690.1215;Davao City
Deloria;5;Haiti;741;(121 374 3820;Lomé
Bernardine;10;United Kingdom;973;"(314﻿619﻿0836";Tartu
Brena;32;Dominica;838;"+01670 829 4020";Malacca Town
Cherrita;47;Botswana;161;(071 014 9677;Huế
Noelle;20;American Samoa;91;+1 897 397᠎7596;Phoenix
Ilse;16;Malaysia;281;518)-9091674;Sri Jayawardenapura-Kotte
Keelia;51;Macedonia, The Former Yugoslav Republic of;777;998᠎0503745;Phoenix
Damaris;40;Honduras;367;081) 433.7293;Istanbul
Kenna;53;Northern Mariana Islands;300;351541 2633;Abu Dhabi
Valli;2;Pitcairn;418;"(427)
497᠎1689";Panama City
Jenda;41;Morocco;960;"+1(641) 140 9094";Chongqing
Jsandye;40;India;326;(918 090 6724;Barcelona
Kathy;24;Cambodia;703;"(770 1412905";Shijiazhuang
Merry;36;Falkland Islands (Malvinas);460;(349)683 8941;Kharkiv
Heida;57;"Lao People""S Democratic Republic";250;+1 (939 843 7256;Kobe
Tori;9;Sweden;948;+1(863 595 5797;Tabriz
Kaia;53;Eritrea;73;+01543) 4288553;Boston
Georgetta;41;Mexico;253;+01 (581 371 4819;Port-au-Prince
Reeba;41;Iran, Islamic Republic Of;539;(873 273 9586;Kota Bharu
Myriam;12;American Samoa;109;135) 559 0401;Guadalajara
Kylynn;60;Canada;757;+1 032) 397.2161;Miri
Oralee;12;Congo;433;+01 (920)701 8636;Tamale
Jolyn;1;Algeria;633;+01(464 754 9919;Andorra la Vella
Barbi;49;Brunei Darussalam;504;(922 125 2663;Porto
Brietta;28;Nicaragua;403;+01 (120) 0914750;Nizhny Novgorod
Teddie;19;Angola;208;935) 924 8413;Simferopol
Hayley;58;Saint Vincent and the Grenadines;703;"+01　208) 165
2161";Santo Domingo
Karina;59;France;642;+01 (416 706 7032;Sukhumi
Aaren;11;Turkmenistan;483;+1 (652189 2582;Denver
Arlina;17;Mauritius;59;"+01 (272) 934﻿0098";Buenos Aires
Allis;4;Eritrea;934;"(290 5988127";Panama City
Vevay;17;Guernsey;337;+1 880).424 2422;Belgrade
Dominga;37;Namibia;696;+1 643 710 1570;El Aaiún
