name;age;country;building_code;phone;address
Loree;28;Samoa;645;3440186732;Edinburgh
Rosaline;6;Gibraltar;35;5370544551;Jerusalem
Inga;54;Italy;657;2119377608;Charlottetown
Orsola;56;Norway;908;7847397006;Bratislava
Sara-Ann;15;Monaco;858;0174681543;Fredericton
Celestyna;25;Jamaica;706;2077434832;Kandahar
Audrie;11;Norway;652;2526368476;Dar es Salaam
Dode;47;Holy See (Vatican City State);933;5196579097;Tamale
Linet;48;Bahamas;247;3359738744;Ilhéus
Di;29;Libyan Arab Jamahiriya;486;1123155880;Belfast
Aurelie;19;Fiji;765;2241208976;Vaduz
Mariann;5;Papua New Guinea;743;5280052372;Calgary
Phylis;23;Sudan;395;9829172531;Xining
Silvana;41;Benin;807;0606487263;Edinburgh
Mireielle;39;Brunei Darussalam;536;1397854103;Kano
Micheline;7;Morocco;460;9778376945;Cayenne
Linzy;45;Sudan;656;1679742940;Ambon
Nadine;60;Estonia;714;6949682370;Santa Cruz de la Sierra
Cissiee;15;American Samoa;721;9609190813;City of Halifax
Tierney;29;RWANDA;34;6218655742;Rochester
Deane;23;Greenland;302;0645272268;Stanley
Jennica;22;South Georgia and the South Sandwich Islands;813;3920248240;Aarhus
Charissa;16;Saint Pierre and Miquelon;589;3530874894;Quezon City
Beth;47;Equatorial Guinea;496;3952779309;New York City
Kristan;8;Liberia;770;2164598084;Port Moresby
Wilma;36;Turkmenistan;871;5154702305;San Fernando
Ashlee;47;Slovenia;822;8425638224;Port Elizabeth
Jessamyn;44;Nepal;883;8631019587;Rabi Island
Ayn;58;American Samoa;906;9133631599;Pago Pago
Florencia;26;Greece;392;0328141898;Kuching
Antonietta;3;Cook Islands;265;0626118884;Austin
Nessie;30;Seychelles;499;7638439764;Malacca Town
Isa;12;Burkina Faso;13;8328736376;Ljubljana
Dennie;11;"Korea, Democratic People""S Republic of";52;1512072444;Dodoma
Jillayne;8;Cook Islands;285;5776858801;Accra
Sam;18;Burkina Faso;403;2003026116;Nagpur
Merry;43;Senegal;652;7232098318;Saint-Pierre
Alexine;32;Niger;209;6799553148;Sarajevo
Barbara;40;Guyana;850;8058194439;Vientiane
Charissa;58;Tanzania, United Republic of;414;4649372737;Jacksonville
Bobinette;56;Slovakia;464;9405048695;Townsville
Susan;40;Virgin Islands, U.S.;520;8492266763;Vilnius
Kassey;7;Turkey;537;0849829201;St. George's
Consuela;52;Guam;175;8373554147;Kharkiv
Chere;44;Albania;802;2377171245;İzmir
Bibby;8;Turks and Caicos Islands;161;3309747542;Turin
Lizzie;58;Martinique;529;9181495563;Port Louis
Jaclyn;27;Ecuador;96;0893013528;Luxembourg (city)
Philis;35;Viet Nam;786;1666927139;Puebla
Antonietta;46;Christmas Island;859;1238933946;Accra
Mara;12;Palestinian Territory, Occupied;644;9296169206;Kuwait City
Marcy;46;Lithuania;851;0369281796;Skopje
Jaclyn;3;Congo;63;9398983837;Islamabad
Joane;5;Cyprus;670;4572961423;São José dos Campos
Mamie;7;Saint Lucia;149;7577177830;Francistown
Dulce;22;Bouvet Island;373;5729738647;Detroit
Marika;7;Dominican Republic;842;2672362549;Ahmedabad
Lelah;41;Mauritius;71;8561130604;Bursa
Minne;7;Armenia;699;5308471192;San Antonio
Misha;51;Kazakhstan;865;9196689699;Sri Jayawardenapura-Kotte
Ronna;47;Panama;652;5990420949;Bursa
Marnia;24;AndorrA;274;0080773937;Canberra
Nananne;45;Swaziland;929;5163590742;Tashkent
Halette;30;Pakistan;499;8934017740;Saint John
Elfreda;28;Mongolia;885;4939902604;Bern
Amara;13;Bolivia;937;3760355957;Shijiazhuang
Jenilee;36;Honduras;785;3303317075;Atlanta
Lynnea;21;Slovenia;525;7460983452;Edmonton
Millie;19;RWANDA;996;5813901654;Chaguanas
Ninnetta;45;Paraguay;225;7357676298;Vancouver
Fernande;59;Dominican Republic;733;8917544168;Fairbanks
Felice;5;Slovenia;489;9150710552;Jerusalem
Gretal;59;Namibia;234;0492319213;Cannes
Lolita;42;Seychelles;993;8445930780;Handan
Drucie;24;Venezuela;307;8240276543;Lusaka
Nariko;11;Lebanon;620;1205281094;Amman
Elise;47;Guinea;597;6607887509;Hanover
Lynde;7;French Southern Territories;415;3517935094;Valencia
Frieda;42;Netherlands;135;0388773391;Pontianak
Tera;20;British Indian Ocean Territory;149;9011719244;Semarang
Melanie;39;Guadeloupe;794;4115171478;Oklahoma City
Gilligan;41;Guernsey;9;6822243910;Nicosia
Cristabel;12;Lesotho;1000;5207752436;Magadan
Donetta;7;Burundi;89;1019831043;Albuquerque
Marti;36;Barbados;760;7512134589;Cali
Laurene;59;Belgium;812;5960460348;Arequipa
Anica;53;Saint Kitts and Nevis;124;5407478138;Belfast
Jobi;29;Cocos (Keeling) Islands;935;7263178002;Qingdao
Iseabal;5;Philippines;457;8485575218;Enugu
Andree;22;Malta;694;3308177415;La Paz
Marita;13;Falkland Islands (Malvinas);174;6991036650;Malabo
Shandie;54;Ukraine;43;1960549834;Oslo
Genovera;58;Tuvalu;535;4958867344;Salzburg
Rivalee;12;South Africa;974;9732783835;São Tomé
Danny;7;Panama;684;6052409809;Quezon City
Hildegaard;30;United Arab Emirates;879;6227680067;Mérida
Katleen;21;Uganda;908;9567335671;Kharkiv
Rosene;28;Lebanon;796;2994535761;Manila
Aubrie;6;Russian Federation;256;1961132719;Bangkok
Aaren;52;Afghanistan;693;9413635858;Willemstad
