name;age;country;building_code;phone;address
Alejandra;58;Sao Tome and Principe;884;3592260882;Jacksonville
Mady;17;Qatar;199;5353049380;Geneva
Aurelie;59;South Georgia and the South Sandwich Islands;48;8580125043;Davao City
Ellette;13;Bahamas;292;5762087345;Bratislava
Maye;57;Christmas Island;471;0616342231;Novosibirsk
Modestia;17;Mali;558;1318734567;Tripoli
Annice;11;Western Sahara;326;5681990128;London
Annecorinne;30;Croatia;975;0906792605;Wonsan
Lorie;51;Zimbabwe;816;6289532319;Malacca Town
Cecile;26;Liberia;263;4739485840;Veracruz
Flo;5;Liberia;656;5833079777;Munich
Belinda;20;Hungary;3;5472703242;Nagoya
Adelle;50;Saint Vincent and the Grenadines;45;2239995901;Stuttgart
Alia;9;New Caledonia;776;3179792385;Adana
Janis;16;Mauritania;915;0197929034;Vientiane
Elora;53;Bahrain;376;8516914933;Xi'an
Emilia;53;Netherlands;580;7390839657;Davao City
Henriette;55;San Marino;989;6155347364;Belgrade
Jsandye;58;Brazil;396;1477547547;Chicago
Sashenka;10;Burkina Faso;608;3721137952;St. George's
Georgetta;2;Turkmenistan;74;8416515395;São Tomé
Ninnetta;37;Marshall Islands;85;8124815317;Quito
Linzy;32;Faroe Islands;576;0984711184;Kraków
Sidoney;46;Belize;929;9029755171;Hobart
Sharai;25;Heard Island and Mcdonald Islands;357;9238062921;Murmansk
Trudie;48;Georgia;311;1895102436;Auckland
Daune;38;Hong Kong;146;1790346803;Xining
Kenna;23;Cuba;148;6099764908;Singapore
Devina;45;Jersey;147;3860050913;Honolulu
Tori;60;Uruguay;468;2087918753;Longyearbyen
Carilyn;32;Bulgaria;76;0412156251;Mecca
Dolli;35;Ethiopia;547;9683618011;Kharkiv
Sadie;1;Christmas Island;808;3563549649;Perm
Ruthe;4;Indonesia;239;8165316625;Mecca
Gaylene;17;Moldova, Republic of;302;6393499499;Rosario
Cissiee;40;Bahamas;617;7639853616;İzmir
Cathyleen;10;Vanuatu;620;9537579976;Iquique
Jan;15;Central African Republic;403;6389431967;Luanda
Tabbatha;53;El Salvador;375;1960031653;Dakar
Clary;36;Korea, Republic of;234;1886015645;Libreville
Aeriela;36;Venezuela;917;4377938560;Arequipa
Emylee;53;Mauritania;949;4769492670;Charlottetown
Gabriellia;45;Timor-Leste;796;0434654784;Chennai
Sybille;36;"Lao People""S Democratic Republic";94;5420996822;Kyoto
Carmencita;55;Lesotho;710;2127224669;Seville
Inga;4;Guernsey;209;9899242690;Castries
Jessamyn;58;Marshall Islands;722;6140444444;Kanpur
Marjie;46;Solomon Islands;843;8119445762;Udon Thani
Marleah;48;Iceland;733;9140638109;Rabi Island
Asia;15;Costa Rica;518;1970395131;Brasília
Merry;38;Albania;1;8492101802;Brussels
Jinny;46;American Samoa;492;7171160898;Siem Reap
Rosene;1;Greenland;814;9035494800;Thimphu
Iseabal;37;Chad;287;4333256263;Frankfurt
Tarra;23;Faroe Islands;780;5835315990;Shanghai
Petronia;18;Antarctica;938;0789201577;Pelotas
Blinni;50;Singapore;912;8549040302;Horta (Azores)
Drucie;39;Czech Republic;286;7495932074;Saint-Denis
Hollie;47;Nepal;975;1980154515;Amsterdam
Fawne;25;China;182;9203462853;Saint John
Sidoney;23;Iran, Islamic Republic Of;998;4643389423;Macapá
Demetris;45;Lebanon;440;8228459407;Birkirkara
Mariele;41;Reunion;859;2233779938;Islamabad
Asia;10;Indonesia;472;4593478652;Cairo
Chickie;56;Svalbard and Jan Mayen;277;0722338259;Davao City
Phylis;8;Grenada;803;1227984474;Medan
Corly;24;Vanuatu;897;5601282093;Bangkok
Claudina;31;South Georgia and the South Sandwich Islands;508;5948613997;Vaduz
Selma;7;Nauru;134;6860374405;Kyoto
Daphne;10;Honduras;969;1464665086;Nukus
Dania;21;Japan;811;4966362066;Lahore
Lisette;2;Ghana;789;3339198964;Gaza
Rozele;11;United Kingdom;71;4524145190;Copenhagen
June;40;United States;311;3279004198;San Carlos de Bariloche
Celene;43;Belarus;27;7687895103;Blantyre
Odessa;34;Mozambique;659;3032410115;Malmö
Orelia;25;Netherlands Antilles;241;2137346104;Omdurman
Carly;36;Åland Islands;789;7610944906;Dakar
Marita;59;Lesotho;674;3114546810;Alofi
Elie;26;Libyan Arab Jamahiriya;841;8825334216;Weno
Odessa;29;Austria;312;7090555910;Portland
Minda;17;Falkland Islands (Malvinas);826;7644713064;Kuala Lumpur
Marline;30;"Cote D""Ivoire";497;0956926193;Montevideo
Ida;7;Chad;466;3232295906;Punta Arenas
Elbertina;29;Canada;572;0354570077;Andorra la Vella
Emylee;40;Tajikistan;485;1090687914;Bandung
Deirdre;12;Bahrain;922;6950421702;Indianapolis
Patricia;12;Liechtenstein;737;6693132060;Konya
Dagmar;19;Armenia;809;7405344226;Birkirkara
Evaleen;54;Montserrat;225;1510197709;San Juan
Cacilie;20;Macao;90;2710597258;Mumbai
Ebonee;40;New Caledonia;124;2410891145;Nassau
Kial;10;Turkmenistan;736;4779116883;Chengdu
Augustine;7;Trinidad and Tobago;862;4210189995;Boston
Janey;49;Panama;287;5483278318;Marrakech
Kaja;24;Gambia;321;5139456704;Weno
Bill;51;Norway;535;9575079431;Samara
Betta;47;Gibraltar;179;5190953249;Norilsk
Doralynne;55;Turkmenistan;24;9900946955;Baku
Mara;48;Marshall Islands;993;6060428767;Rio de Janeiro
