name;age;country;building_code;phone;address
Eve;45;Kiribati;585;+1 (915) 564 5408;Geelong
Lesly;43;Zimbabwe;422;(434　974 6893;Cape Town
Rivalee;57;Saint Pierre and Miquelon;131;"+01 (548 564﻿6346";Chuí
Mara;37;Netherlands Antilles;345;+01 (078 683 2792;Shillong
Joane;16;Suriname;454;+01 (778) 682 1242;Invercargill
Jemie;32;Burkina Faso;367;+1 834 810 3824;Tagbilaran
Sadie;42;Cape Verde;452;(949᠎327　5067;Buenos Aires
Alie;33;Holy See (Vatican City State);168;(921) 276 4025;Rawalpindi
Ethel;10;Maldives;460;473　151 2203;Quezon City
Nonnah;4;Wallis and Futuna;359;(598) 630᠎7345;Funafuti
Rivalee;30;Saint Lucia;241;(539 523 6610;Ankara
Cyb;32;Libyan Arab Jamahiriya;364;+01 638 888.0686;Vaduz
Andeee;50;Fiji;404;"+1᠎5195981776";Tokyo
Silvana;13;Sri Lanka;722;+01 (265)　980 8115;Colombo
Valli;37;Bouvet Island;142;+1 815 611 1616;Lyon
Kaia;36;Zimbabwe;418;(330 679	4258;Marrakech
Hayley;44;French Polynesia;242;175) 991 4272;Sri Jayawardenapura-Kotte
Christian;52;Ethiopia;114;369)692 0004;Bandar Seri Begawan
Steffane;18;Liberia;551;+01475 785 3027;Buenos Aires
Helena;9;Tajikistan;19;"+01 (980 2947341";Douala
Danika;24;Singapore;273;"+01﻿211 6458098";Lobamba
Ofilia;59;Bolivia;229;"(034 868﻿6487";Albuquerque
Roxane;2;Hong Kong;470;"+01 351﻿950 2959";Funafuti
Brandise;42;Jordan;231;+01 (727) 5446839;Gaziantep
Delilah;13;Portugal;842;(972 265 1558;Charlotte Amalie
Anthia;1;India;327;"(385913 2245";Zanzibar City
Nonnah;49;Guam;815;"+1 791.238﻿6778";Vienna
Siana;43;Hong Kong;716;(380) 028 3878;Mendoza
Gui;14;Norway;70;+1᠎(837-438 4680;Brazzaville
Alia;26;Oman;578;+01 (267) 936 0799;El Paso
Roseline;47;Indonesia;595;"(546 413﻿5977";Edmonton
Melanie;9;Peru;58;+01 (887 700 8755;Chongjin
Marsiella;11;Tanzania, United Republic of;7;"409 173
1027";Curitiba
Leontine;11;Finland;655;"762
803 3972";Porto-Novo
Tori;41;RWANDA;254;+1 145 055 2646;Yekaterinburg
Darlleen;42;Niger;289;409-997 7241;Thessaloniki
Starla;35;Sierra Leone;260;(233) 1809520;Phoenix
Cassondra;4;"Cote D""Ivoire";989;(428)	435.4302;Porto Alegre
Mildrid;50;Poland;371;(005)᠎754	7272;Francistown
Luci;41;Saint Vincent and the Grenadines;210;(934359 9184;Hat Yai
Janey;16;Slovenia;112;959) 128᠎3783;Havana
Lonnie;57;Slovakia;966;514611 7521;Padang
Nonnah;53;Djibouti;942;(833) 964-1388;Rosario
Madalyn;3;Belgium;528;"365) 4891630";Tórshavn
Joleen;35;Tonga;37;916　788　0864;Cuiabá
Meriel;11;Uzbekistan;348;117 916 8026;Basra
Wendi;14;Heard Island and Mcdonald Islands;680;+1 708101　4213;Melekeok
Monika;5;Guatemala;12;(259)346 0959;Lubumbashi
Grier;31;Greenland;897;(986)　967 8588;Washington
Ileana;9;"Lao People""S Democratic Republic";82;(882) 5280124;Columbus
Goldie;41;Bosnia and Herzegovina;129;"+1 (940 349
3567";Cairns
Elbertina;8;Papua New Guinea;173;227165　0810;Kansas City
Tybie;17;Zimbabwe;319;"+1
(581) 119 9942";Bangkok
Trudie;32;United Arab Emirates;134;+1 193 953	8242;Porto Velho
Nelle;4;"Cote D""Ivoire";759;+01 953 638 1795;Nagpur
Rebeca;26;Martinique;594;+01 334) 909 2579;Bamako
Annabela;9;Antigua and Barbuda;288;"+1	(190) 924
9208";San Juan
Halette;5;Cook Islands;307;376) 391	4414;Cleveland
Glynnis;16;AndorrA;130;662) 564	9053;Bratislava
Millie;8;Cyprus;134;+1 (239 449-1627;Beijing
Justinn;53;Pitcairn;423;(172) 688 0311;Berlin
Genovera;13;Thailand;571;717 434 8664;Prague
Ninnetta;27;Suriname;601;"786)﻿860 0980";Minneapolis
Rori;40;Turkey;451;892	3367738;Nouakchott
Fredericka;27;Hungary;979;+01 (439 407 8477;Lomé
Melodie;8;Palestinian Territory, Occupied;385;+1 (241) 143 0513;Seville
Barbi;39;Colombia;366;"176 916
6417";Mumbai
Kimmy;55;Bermuda;483;+1 (132 183 3370;Bangalore
Regina;3;Tunisia;223;628 561 2442;Montevideo
Jasmina;47;Iceland;93;+1 (896) 536 1680;Bucharest
Alejandra;18;Turkey;611;830 454 6082;Mwanza
Georgina;44;Faroe Islands;234;(138) 0917120;Kharkiv
Elmira;30;Nigeria;481;"+1 475)﻿600 1917";Valencia
Andree;59;Fiji;94;"+01　515 675
7976";Curitiba
Ernesta;40;Eritrea;477;(939 721 9348;Santa Cruz de la Sierra
Cathie;37;Cyprus;527;678-705 0804;Düsseldorf
Lonnie;8;New Zealand;415;(536 438-3251;Mwanza
Gwyneth;19;Tunisia;84;880 136 9055;Curitiba
Katleen;24;Israel;729;075-128 3991;Mexicali
Hyacinthe;17;Puerto Rico;490;+1 (224 398 6876;Dushanbe
Elsie;34;Malta;805;+01 134 045-1269;Baku
Lulita;17;Peru;271;+1 632᠎759 7739;Port Louis
Sibella;50;Turkmenistan;469;"+01﻿(019) 035 4269";Chihuahua
Sybille;38;Reunion;579;006) 518 2768;Islamabad
Tabbatha;42;Eritrea;964;(990 643 1627;Kunming
Eugine;16;Guinea-Bissau;651;419) 923 5094;Yangon
Sean;50;Mongolia;375;+01 500 575 1232;Handan
Jasmina;50;Grenada;628;+1281) 985 3364;Houston
Jacenta;46;Antarctica;977;+01	209) 377 7096;Mata-Utu
Ida;56;Zimbabwe;203;241) 893 4176;Mérida
Perry;30;Slovakia;631;"957092 6595";Puerto Williams
Adelle;34;Viet Nam;957;+1 (962 390 6281;Phoenix
Shirlee;15;Moldova, Republic of;149;"293 944﻿1579";Luxembourg (city)
Romona;43;Taiwan, Province of China;929;+01 377 082 3444;Zhengzhou
Briney;38;Thailand;325;592 766 6559;Lyon
Beverley;14;Syrian Arab Republic;551;"320058
6994";Ljubljana
Meg;22;Ireland;414;(209 563 1165;Kunming
Rosanne;44;Mozambique;611;+01 201 094 1001;Recife
Glenda;15;Mozambique;163;"625035	0652";Nashville
Liana;26;Turkmenistan;215;345-829 6999;Sapporo
