name;age;country;building_code;phone;address
Nicoli;55;Reunion;728;+01 (613　6642184;Naples
Peri;44;Norfolk Island;172;(184) 985 5457;Port Elizabeth
Annora;34;Namibia;431;+1 003 499	1438;Charlotte
Beatriz;6;Botswana;902;+01 (152-000 8670;Invercargill
Goldie;10;Falkland Islands (Malvinas);614;164 035 8945;Madrid
Kaia;4;Saint Vincent and the Grenadines;700;850) 584-7638;Podgorica
Marcy;26;Paraguay;471;+1᠎(461)	1485764;Toulouse
Brandise;51;Eritrea;636;605 6107101;Banda Aceh
Jean;26;Fiji;624;"+1﻿(115364 9602";Nuuk
Nessie;60;Reunion;62;"+1﻿(387) 880 8801";Sitka
Maryellen;15;Ukraine;159;236579 4358;Gangtok
Madelle;32;Åland Islands;514;"+01　197) 285
9514";Medellín
Jsandye;47;Uganda;568;+1 (114 420 8068;Jaipur
Anallese;34;Guam;469;+1 772 343 4285;Djibouti (city)
Meriel;34;Azerbaijan;271;+01 837) 375 7036;Malacca Town
Gale;26;Azerbaijan;799;(102) 868 1107;Harare
Orsola;33;Virgin Islands, British;107;718 218 7848;Cologne
Cassandra;58;Slovenia;369;(636 264 6402;Yekaterinburg
Monika;35;Tanzania, United Republic of;955;136-5465055;Kathmandu
Gwenneth;29;Martinique;97;626 345 4084;Seoul
Jemie;51;Iran, Islamic Republic Of;629;236) 732 7585;Jinan
Deirdre;11;Romania;474;+01 (547) 178	6549;London
Celisse;52;Netherlands;236;+1 447) 382 8761;Budapest
Kirstin;42;Liechtenstein;592;+01 (179) 365᠎6932;Beirut
Corina;37;Trinidad and Tobago;582;"(364﻿343 0341";Jakarta
Dorice;40;Maldives;522;"+01 323 807
8220";Wuhan
Goldie;14;AndorrA;200;"+01 (818108 4187";San Fernando
Tressa;16;Equatorial Guinea;597;(327)᠎667 1033;Damascus
Stevana;32;Bahrain;144;044) 439 5827;Taiyuan
Elora;43;Bolivia;979;857 705 4620;Jeddah
Valeda;45;French Southern Territories;304;(409) 965 4023;Santa Cruz de la Sierra
Elka;50;Kenya;936;186) 900 2335;Nairobi
Bibby;13;Luxembourg;324;822 198 2791;Kingstown
Genevra;42;Singapore;916;+01(459 577 0129;Nanning
Sidoney;58;Sierra Leone;180;"+01﻿(152) 271.2136";Iquitos
Madeleine;10;Saudi Arabia;743;"633	9725367";Nakhon Ratchasima
Henriette;8;Thailand;452;"+1﻿(889 911 9223";Manama
Elyssa;53;Tokelau;419;+01 448　538 3111;Seattle
Lauryn;3;Lebanon;623;(345᠎678 7877;Jeddah
Elmira;45;Comoros;284;628)᠎547 4472;Nukuʻalofa
Binny;25;Ghana;485;"+01 103) 0628019";Porto
Rosaline;12;Oman;944;+1996) 723 4362;Gaza
Susan;7;Venezuela;240;+1 (093) 255 5659;Tagbilaran
Justinn;51;Armenia;884;+1 698) 395 4545;Cairns
Cissiee;4;France;358;+01 353) 007 5588;Suez
Mellicent;50;Israel;329;901) 406 7375;Salt Lake City
Vere;59;United States;994;+01 833) 115-4828;Busan
Briney;25;Cook Islands;29;"(435)786 2613";Zagreb
Bobinette;15;Israel;825;292 204 4588;São José dos Campos
Belva;9;Virgin Islands, U.S.;486;"+1 (219　391﻿1357";Yangon
Magdalena;38;Uganda;109;215227 7084;Enugu
Sallie;34;Costa Rica;510;307 894-6342;Cali
Bernie;27;Faroe Islands;291;+01 042　558　4852;Toulouse
Minne;17;Estonia;802;+1 (020 561 2365;Khartoum
Kittie;54;Aruba;729;+1᠎(539) 737 3412;Taiyuan
Edith;13;Netherlands;591;+1 896) 888 3137;Frankfurt
Adriana;14;Papua New Guinea;631;+01　464 273 8675;Gothenburg
Sandie;38;Aruba;625;"+01 655) 6948385";Angra do Heroísmo
Claudina;21;Pakistan;239;921) 189 6324;Tel Aviv
Nariko;31;Australia;478;(397) 832 0982;Lviv
Valera;39;United States;453;+01᠎(975)᠎487 8061;Munich
Andree;30;Kyrgyzstan;921;+1 140 624 1782;Yamoussoukro
Lilith;11;Timor-Leste;300;+1902) 803 7377;Buenos Aires
Ofilia;40;Montserrat;296;285 343 2329;Harare
Dorothy;6;Paraguay;831;"(750-4322303";Porto
Lita;3;British Indian Ocean Territory;230;(838 752 2139;Birkirkara
Jorry;44;Brazil;642;+01 256) 867 3507;Minneapolis
Tierney;49;Pakistan;862;(138) 550 5972;Andorra la Vella
Kristina;27;Antigua and Barbuda;181;"+1 (567﻿998 0361";Santiago de Cuba
Janey;2;Italy;243;+01 (324 612 3449;Maseru
Stacey;18;Benin;6;478 786 0680;Shigatse
Briney;33;Bermuda;960;436 195 6697;Davao City
Jessy;11;Ethiopia;713;341	8799997;Kota Kinabalu
Linzy;39;Western Sahara;695;(745　803᠎6137;Bratislava
Sheelagh;44;Bermuda;856;+01 (353)᠎440᠎2858;Stepanakert
Siana;41;Bouvet Island;320;+1 086 4630876;Tucson
Kerrin;58;Tunisia;562;345) 785 6867;Amritsar
Alia;50;Cocos (Keeling) Islands;972;(087.929 0616;Munich
Louella;19;Nauru;816;+01 (675)365 0642;Louisville
Tarra;15;Angola;55;222) 827　1034;Bangui
Gertrud;2;Belize;335;+01 (446 630᠎4951;Harare
Aimil;4;RWANDA;287;+01 386 809 8627;Omdurman
Ann-Marie;34;Burkina Faso;297;(757 324 4012;Basse-Terre
Vonny;41;Italy;982;(225 042 2410;Guayaquil
Cyb;1;Mexico;215;124 447 4138;Invercargill
