name;age;country;building_code;phone;address
Alyda;27;Hong Kong;606;6194926313;Cairo
Lyssa;6;Monaco;292;8960299720;Longyearbyen
Marguerite;12;French Southern Territories;810;6755493015;Paramaribo
Sara-Ann;19;Solomon Islands;311;2615307970;Sarajevo
Carmencita;27;Heard Island and Mcdonald Islands;861;3974765436;Nashville
Emma;22;Seychelles;541;6508225859;London
Jackie;60;Austria;63;3916208243;Caracas
Valeda;1;Netherlands;101;1399805430;Ashgabat
Teddie;10;Azerbaijan;747;0648235185;Nizhny Novgorod
Nariko;44;Antigua and Barbuda;278;7913447141;Houston
Lila;5;Slovakia;33;3992987406;Saint-Denis
Jacquetta;59;Azerbaijan;646;8222539834;Suez
Maryellen;3;Nepal;336;2301718838;Iqaluit
Orsola;8;Central African Republic;193;5922403581;Sofia
Candi;8;Oman;132;2342194219;Banjul
Chandra;40;Vanuatu;270;7059398569;Amman
Harrietta;25;Algeria;234;3512478940;Cardiff
Catharine;38;Luxembourg;452;1607059773;Pittsburgh
Danny;47;Aruba;994;6253441654;Suva
Beatriz;42;Peru;872;8292581971;Lusaka
Kerrin;49;South Africa;76;4377434295;Skopje
Dale;41;Saudi Arabia;373;2058027120;Malang
Heddie;6;Burundi;635;1298987517;Pretoria
Agnese;18;Armenia;218;0778502917;Mbabane
Catharine;20;French Polynesia;1000;2250468821;Quebec City
Brooks;60;Solomon Islands;23;0205272925;Cotonou
Dede;36;Central African Republic;374;8686232514;Juneau
Charissa;22;Portugal;603;7764654696;Guadalajara
Meriel;31;Montserrat;305;8407617932;Tbilisi
Margette;21;South Georgia and the South Sandwich Islands;155;6458569960;Jayapura
Maridel;58;Seychelles;240;4354426373;Budapest
Rhea;16;Falkland Islands (Malvinas);582;0237308233;Andorra la Vella
Gerianna;21;Bangladesh;688;8277217032;Yellowknife
Pierette;36;Iraq;988;9538882868;Portland
Florencia;10;Sri Lanka;892;6265949419;Chongjin
Rivalee;27;Tuvalu;848;3895544843;Alor Star
Agathe;1;Bhutan;414;8234462262;Labasa
Cyndie;25;Bolivia;485;9483250689;Astana
Lorie;51;Trinidad and Tobago;520;3318715742;Campinas
Anallese;6;South Africa;285;4009012153;Konya
Aurore;8;Armenia;565;8091777754;Pontianak
Corene;17;Australia;773;7291249035;Ipoh
Miquela;45;Armenia;694;3457422058;Pyongyang
Fernande;42;Burundi;818;9118576102;Wichita
Cherrita;48;Thailand;600;3580060512;Cork (city)
Flory;36;Sudan;867;0340480706;Cebu City
Meriel;35;Angola;655;7313698500;São Tomé
Aurore;44;Georgia;507;2875435934;Tunis
Bernie;32;Northern Mariana Islands;853;1006595407;Nuuk
Lenna;60;Grenada;332;1095163421;Chişinău
Eugine;28;Germany;23;4355167451;Yogyakarta (city)
Dione;44;Greece;341;0221416339;City of Halifax
Patricia;44;Morocco;618;9537609660;Suez
Zsa Zsa;18;Guam;608;6879735429;Sana'a
Briney;41;Pakistan;382;8788770755;Kathmandu
Isa;5;Costa Rica;418;3756536401;Srinagar
Ekaterina;8;Isle of Man;809;4323188581;Santa Cruz de la Sierra
Cordi;42;British Indian Ocean Territory;507;2919731574;Shijiazhuang
Arabel;36;Niue;606;6607775649;George Town
Stephanie;60;Saint Vincent and the Grenadines;459;1252846503;Lilongwe
Ottilie;21;Montserrat;140;8430653944;Bujumbura
Marsiella;9;Morocco;395;0871979480;Naypyidaw
Corene;11;Ethiopia;368;0647736365;Tskhinvali
Margalo;59;Turkmenistan;205;5593843761;Maracaibo
Belinda;20;Chad;204;2987406735;Guwahati
Zaria;28;Poland;3;0895742854;Vientiane
Queenie;34;Tokelau;721;0310621640;Naples
Annora;19;Slovenia;296;9617023597;Barranquilla
Oona;54;Thailand;302;4718284719;Calama
Kathy;35;Maldives;376;5846672443;Bishkek
Karina;40;Kazakhstan;549;5391959436;Campinas
Joane;3;French Southern Territories;504;1368489749;Stuttgart
Evaleen;42;Slovakia;143;9568219824;Ciudad del Este
Lauryn;38;Congo;762;0760493244;Surat Thani
Estell;50;Eritrea;907;6992443940;Balikpapan
Hayley;29;Tajikistan;304;7616617054;Nairobi
Mignon;38;Guyana;618;4120317218;Djibouti (city)
Philis;23;Benin;204;9217355241;Vitória
Veda;32;AndorrA;841;8637059618;Belém
Feliza;16;Belarus;570;9327608346;Iqaluit
Reeba;46;Sri Lanka;979;3129639735;Hanoi
Daryl;58;Pitcairn;125;9618347810;Luxembourg (city)
Korrie;50;Niue;314;3147241189;Kuwait City
Trixi;3;Australia;551;1757782312;Apia
Meg;24;Turkey;169;6082904172;Bratislava
Sonni;21;Korea, Republic of;727;4494080498;Ibiza
Nickie;2;Micronesia, Federated States of;775;0736143128;Damascus
Evaleen;40;Iran, Islamic Republic Of;75;3090166386;Manzini
Fanchon;60;Greenland;886;2239990003;Mandurah
Valli;40;Puerto Rico;576;0875102094;Labasa
Cristine;8;Australia;820;5530507441;Ipoh
Kara-Lynn;59;Saint Pierre and Miquelon;661;7336682426;Manama
Violet;18;Jordan;847;4349486115;Wichita
Evita;24;Sweden;948;2098028783;Okinawa
Johna;6;Christmas Island;238;9479573318;Willemstad
Lynde;51;Kazakhstan;660;4053594514;Gaza
Mary;7;Northern Mariana Islands;369;4567338468;Port Elizabeth
Jobi;44;Australia;700;7152214122;Louisville
Margarette;22;Tuvalu;500;7170073130;Beijing
Ulrike;3;RWANDA;776;5835850636;Ottawa
