name;age;country;building_code;phone;address
Amara;57;Iraq;970;8877355180;Melekeok
Cristine;33;Guam;716;4395523147;Avarua
Brandise;35;Tanzania, United Republic of;395;9180654540;Dongguan
Winny;35;Hungary;235;1912777784;Las Vegas
Sibella;52;French Southern Territories;12;1013094263;Tallinn
Bobinette;52;Lithuania;979;9874887298;London
Lolita;27;Bahamas;892;9770118478;Srinagar
Annora;56;Netherlands Antilles;486;0084247689;Ottawa
Angela;54;Virgin Islands, U.S.;702;7054948045;Pristina
Gabriellia;38;Togo;842;4293728974;Road Town
Glynnis;20;Martinique;769;4535559298;São Paulo
Oralee;16;Slovakia;786;4103320895;Gdańsk
Leia;52;Heard Island and Mcdonald Islands;763;8719376471;Montreal
Cissiee;6;Portugal;225;7445563975;Stockholm
Kore;24;Germany;971;1751140902;São Paulo
Regina;44;Mozambique;796;3989704280;Jacksonville
Gaylene;31;Singapore;569;4577460252;Miami
Nickie;51;Cayman Islands;527;3724774249;Freetown
Livvyy;25;Hungary;867;4608188331;Magadan
Selma;35;Morocco;260;1596981183;Tianjin
Melanie;18;Reunion;756;0996105351;Guangzhou
Raina;48;Niger;21;6062257519;Hamburg
Dorice;58;Peru;513;0004649259;Cuiabá
Donnie;56;Korea, Republic of;234;6884954094;Djibouti (city)
Vanessa;39;Peru;681;3355088199;Pretoria
Nannie;34;Palestinian Territory, Occupied;94;3157707492;Labasa
Gabriellia;44;Micronesia, Federated States of;437;3014562511;Anchorage
Ninnetta;11;Turkmenistan;964;2277906062;London
Roseline;27;Ecuador;989;3443987437;Concepción
Helena;16;Tokelau;868;5328620080;Yamoussoukro
Catharine;57;South Africa;430;4946935581;Bissau
Helena;16;Qatar;665;5646052247;Pelotas
Flory;43;Canada;912;6536667714;Gibraltar
Margette;39;Guernsey;496;8495876416;Concepción
Briney;52;Tajikistan;672;4177663564;Zhengzhou
Trixi;40;Jersey;659;3479718977;Washington
Shauna;17;Bulgaria;402;2900456016;Jaipur
Shel;42;Congo;31;1523942632;Macapá
Kaja;31;Samoa;791;4150813538;Roseau
Elora;16;Italy;89;5927713067;Hamilton
Allyce;60;Mauritius;140;1952266101;Warsaw
Maye;53;Bhutan;303;9631252897;Almaty
Roberta;23;Gambia;969;2098433398;Asmara
Beatriz;60;Indonesia;751;8332298399;Guangzhou
Lynea;44;Palestinian Territory, Occupied;412;6949895537;Ulan Bator
Netty;22;Isle of Man;922;8597823597;Nairobi
Danika;23;Syrian Arab Republic;467;8434334257;Curitiba
Sharai;22;Lithuania;5;6697381778;Charlottetown
Dacia;15;Virgin Islands, U.S.;977;1075183841;Ljubljana
Emilia;4;Bahamas;699;2397689422;Baghdad
Jeanna;44;Falkland Islands (Malvinas);123;3810754414;Mexicali
Dyann;1;"Korea, Democratic People""S Republic of";611;8063058065;Pekanbaru
Lila;16;Bahamas;405;3534878988;Los Angeles
Agnese;47;United Arab Emirates;288;7343319157;Tamale
Bibby;54;Saint Lucia;831;4662978548;Wonsan
Kayla;15;South Georgia and the South Sandwich Islands;194;3891986768;Luanda
Lenna;6;Turkmenistan;857;7172498959;Tagbilaran
Tami;10;Dominican Republic;184;5023714683;Singapore
Ursulina;39;Cape Verde;119;8552366924;Enugu
Krystle;25;"Lao People""S Democratic Republic";978;3143776880;Ludhiana
Elie;16;Macedonia, The Former Yugoslav Republic of;927;9187276106;Palikir
Alie;28;Gambia;418;3856475797;Charlotte
Rubie;38;Gambia;719;8990216783;Changchun
Vivia;44;Iran, Islamic Republic Of;660;5688571973;Xining
Melanie;27;Singapore;473;3990609083;Helsinki
Ricky;40;Trinidad and Tobago;156;5409001128;Tripoli
Dorothy;48;Ecuador;998;0405884471;Ashgabat
Hannis;51;Germany;638;7398910471;Baku
Aaren;17;Dominican Republic;445;2449163859;Macau
Evaleen;16;Moldova, Republic of;862;8925939660;Doha
Briney;40;Pakistan;78;1268263637;Mbabane
Dorthy;7;Colombia;19;2315926230;Mendoza
Roslyn;17;Namibia;348;0410568719;Paris
Jillayne;3;Virgin Islands, U.S.;166;8684392177;Naples
Marsiella;36;Lithuania;86;0096351473;Shigatse
Sherrie;28;Dominica;345;7017155998;Ulan Bator
Anallese;15;Mongolia;885;3603776997;Yokohama
Lucille;14;RWANDA;798;1481347363;Stuttgart
Mureil;8;France;660;4132026421;Manchester
Shandie;40;Aruba;946;0580649699;Vitória
Susan;15;Jersey;437;7142461952;Malang
Hildegaard;22;Northern Mariana Islands;65;4206239809;Seoul
Louella;11;Guadeloupe;954;5580265876;Frankfurt
Agathe;60;Åland Islands;728;6175558225;Tampere
Mamie;10;Cyprus;615;8833973487;Malang
Selia;14;Guatemala;871;7449031245;Port Louis
Damaris;41;Anguilla;198;3074545130;San Fernando
Andree;15;Guernsey;427;8750722415;Koulikoro
Shell;40;Vanuatu;598;6374965311;Invercargill
Rosene;3;Montserrat;813;8641167234;Toronto
Blondelle;8;Serbia and Montenegro;253;6969148536;Valparaíso
Gianina;12;Norfolk Island;67;9101589335;Helsinki
Nataline;10;Ghana;751;4530622393;Buffalo
Lenna;56;Kenya;835;9063495571;Arequipa
Jillayne;9;Viet Nam;684;9801711457;Kiev
Trixi;41;Mayotte;351;6111753209;Stockholm
Adore;6;Singapore;945;9096001149;Mwanza
Fred;48;Virgin Islands, U.S.;358;2035174798;Makassar
Tierney;46;Bouvet Island;375;0999257572;Bratsk
Kittie;45;Poland;462;3425347152;Shillong
