name;age;country;building_code;phone;address
Mariele;9;Mauritius;487;+1 039) 647 5070;Pretoria
Nyssa;36;Liberia;50;+01 639) 098 2196;Edmonton
Vere;52;Christmas Island;647;"383)　372﻿3167";Davao City
Lucille;1;Hong Kong;558;"+1 892
284　2265";Maseru
Ardeen;24;Macao;711;041 841 0972;Dili
Calla;49;French Polynesia;219;777) 550 4311;Split (city)
Chere;58;Tonga;524;683) 099 1161;Bridgetown
Chloris;53;Sri Lanka;209;(887 195 8425;Tokyo
Lucy;53;United States Minor Outlying Islands;940;(348) 282 8720;Nicosia
Vinita;13;AndorrA;140;"(153 657
2795";Konya
Chloris;23;Russian Federation;902;+1 (491 0407171;Calama
Myrtice;42;Denmark;745;"+01(948 220.8193";New York City
Basia;46;Myanmar;659;185 408	7173;Cayenne
Susan;58;Malawi;457;(692　358 2678;Manchester
Linet;37;Jersey;321;+01 190 634᠎3840;Kunming
Clo;31;Tajikistan;898;"+1 (476 4460135";Lusaka
Ursulina;39;Wallis and Futuna;582;975) 192 9096;Puerto Williams
Liana;38;Kyrgyzstan;33;(727) 409 6980;Port-au-Prince
Brandise;25;Vanuatu;348;"+01᠎(273899 4716";Cleveland
Cindelyn;20;United Arab Emirates;43;+1 (781)091.4282;Santa Cruz de la Sierra
Chere;31;Mayotte;340;"788
644 3782";Honolulu
Ginnie;26;Liechtenstein;112;"+1　533
445᠎5918";Shenzhen
Philis;30;Czech Republic;918;+1 (558 245 2183;Baku
Alleen;11;Sri Lanka;528;"+01 268)﻿959 3721";Lisbon
Stacey;9;Cayman Islands;839;"+01111)650 3674";Rabi Island
Charmaine;31;Colombia;883;(466) 015 0085;New Orleans
Chickie;9;Saint Vincent and the Grenadines;614;795189　9240;Puerto Williams
Konstance;20;Lebanon;514;"+1543)　694﻿1508";Jeddah
Laure;8;Panama;234;(010 5410593;Surat
Maye;27;Central African Republic;743;+01 (173).394 5402;Enugu
Zaria;38;Saint Helena;508;474) 0835896;Nice
Donetta;44;Peru;734;"024).495
8068";Mendoza
Anestassia;51;Myanmar;65;+1 792) 067-9961;Abidjan
Dorthy;3;Fiji;546;+1 730)᠎553	6392;Macapá
Brianna;11;South Georgia and the South Sandwich Islands;899;+01 239) 637	6627;Nagoya
