name;age;country;building_code;phone;address
Leontine;59;Brazil;294;7218203502;Guangzhou
Brynna;56;Belarus;499;0096937623;Bogor
Maisey;28;Singapore;824;5982737985;Brazzaville
Wynne;36;Faroe Islands;372;2369258033;Kandy
Constance;27;Greenland;194;6138612532;Panama City
Edee;10;"Korea, Democratic People""S Republic of";500;5817678106;Hamilton
Elbertina;11;Bhutan;509;4430481405;Darwin
Marylou;57;Antarctica;170;5737908160;Nicosia
Rivalee;44;Swaziland;455;7448058765;Bergen
Rhoda;39;Liberia;108;5782048066;Atlanta
Cissiee;23;Cape Verde;637;4240283396;Chihuahua
Viviene;19;United Arab Emirates;131;4448957881;Iquique
Cam;27;Saint Vincent and the Grenadines;224;3629854144;Majuro
Barbara;60;Saint Pierre and Miquelon;720;9547532713;Manama
Aeriela;29;Tonga;298;3128224304;Pretoria
Alyssa;59;Solomon Islands;474;8631205939;Lisbon
Hayley;22;Virgin Islands, British;69;3548944690;Memphis
Laure;50;Romania;278;1138002784;Seattle
Winny;44;Argentina;71;8427822318;Port Louis
Abbie;58;Angola;82;7523093065;Zürich
Kalina;26;Georgia;93;7284291178;Chennai
Larine;33;Belize;105;9628506664;Port Vila
Edith;14;Bahrain;565;5896678933;Daegu
Lynea;40;Tajikistan;67;0062745033;Geelong
Roberta;13;Egypt;244;6045468097;Phnom Penh
Starla;48;Suriname;870;3754574546;Nukuʻalofa
Susette;51;Djibouti;442;5931574371;Iquique
Taffy;2;Poland;700;5118056305;Manaus
Lorie;11;Dominican Republic;865;6184026210;Split (city)
Valera;53;Barbados;301;3548507625;Rio de Janeiro
Minne;60;Dominica;964;4186121089;Cotonou
Luci;31;Tuvalu;290;6139925438;Ho Chi Minh City
Roslyn;39;Viet Nam;33;3503104155;Maputo
Siana;30;Anguilla;566;9878699258;Ibiza
Jackie;17;Austria;151;2830308468;Niamey
Judy;23;"Cote D""Ivoire";586;5019695796;Tskhinvali
Fidelia;58;Lesotho;618;3720985754;Bujumbura
Ada;18;Bahamas;724;7344422685;Osaka
Luci;38;Peru;937;7403956149;Fairbanks
Hettie;10;South Georgia and the South Sandwich Islands;450;5581516433;Ulan Bator
Karlee;29;Poland;217;2900879754;Yekaterinburg
Odessa;12;Palestinian Territory, Occupied;629;2877345542;El Aaiún
Fernande;3;Palau;188;8869959377;Cannes
Jasmina;9;Turkmenistan;621;2665390921;Calama
Nataline;49;Belgium;88;5530929948;Fortaleza
Meg;22;Philippines;312;0357260612;Hilo
Kerrin;28;Syrian Arab Republic;824;0627839513;Las Palmas de Gran Canaria
Trixi;37;Djibouti;173;3849516034;Port of Spain
Meg;35;Slovenia;671;2087059263;Tampa
Myrtice;37;Iceland;633;3713165531;Francistown
Edyth;11;Vanuatu;514;4473049428;Puerto Williams
Florencia;10;Bahamas;926;0998575350;Bahía Blanca
Shel;8;Northern Mariana Islands;449;8791879300;Osaka
Agnese;16;Brazil;86;2590721625;Salt Lake City
Marita;57;El Salvador;368;4987264299;Dhaka
Dawn;57;Christmas Island;183;9529482102;Guadalajara
Nessie;1;Afghanistan;680;8916952420;Tskhinvali
Sidoney;23;France;792;0988354688;Milwaukee
Ginnie;37;Bulgaria;86;7478914559;Serekunda
Stacey;42;Morocco;914;0613815493;Amsterdam
Millie;10;Guadeloupe;350;0317824810;Chennai
Flory;1;Macedonia, The Former Yugoslav Republic of;490;9830003482;Incheon
Atlanta;54;Finland;931;8266335735;Tel Aviv
Raf;46;Bangladesh;412;3030430829;Durango
Gwenneth;45;Brazil;567;7343037859;Andorra la Vella
Joelly;5;Namibia;887;5781725605;Yakutsk
Cristabel;1;Falkland Islands (Malvinas);349;1292928038;Tianjin
Felice;41;Botswana;882;9518763648;San José
Selma;5;Virgin Islands, British;300;3944964332;Berlin
Krystle;46;Russian Federation;358;0464576847;Omsk
Karena;22;Nicaragua;659;9201453690;Nantes
Layla;15;American Samoa;404;5601980048;Timbuktu
Edyth;56;Israel;985;5577001846;Rio Branco
Constance;6;Sweden;326;9429171159;Murmansk
Aimil;39;Samoa;483;3635495526;Johor Bahru
Roseline;28;Israel;944;1761130192;Hobart
Nessie;60;Singapore;676;4556987039;Suva
Corly;33;Nigeria;163;4457794581;Seattle
Bernardine;4;Gabon;64;7559599344;Charlottetown
Kirbee;34;Kyrgyzstan;638;3191267978;Quetzaltenango
Renae;6;Cook Islands;317;6230459424;Medellín
Priscilla;6;Romania;52;6890101979;Riyadh
Jessamyn;4;Mayotte;252;0772690429;Gothenburg
Dacia;16;Angola;615;7501066524;Lobamba
Ulrike;16;Jersey;740;0346191018;Chişinău
Jacquetta;28;Cambodia;220;4016634602;Dubai
Lonnie;11;Afghanistan;365;4067121164;Canberra
Queenie;29;Singapore;307;5791518177;Port Blair
Johna;39;Western Sahara;575;7086155883;Edinburgh
Marnia;40;Macao;842;2662440856;Daegu
Lanae;9;Spain;88;3285648597;Guwahati
Arlina;9;Colombia;342;4017451432;Phoenix
Silvana;41;Germany;312;9284570122;Lobamba
Kayla;2;Falkland Islands (Malvinas);82;7108753308;Calama
Rosabelle;20;Djibouti;72;5903440528;Los Angeles
Alleen;19;French Polynesia;81;2685933121;City of Halifax
Madeleine;58;Suriname;141;2416097765;Guwahati
Gabi;18;Sudan;423;8106164522;Puerto Williams
Jaclyn;8;Heard Island and Mcdonald Islands;741;1321239376;Algiers
Genovera;22;Colombia;710;9723813512;Nukulaelae
