name;age;country;building_code;phone;address
Ardys;16;Hong Kong;622;1225856074;Abidjan
Reeba;55;Sri Lanka;502;3235830987;Banda Aceh
Candi;36;Jordan;246;5633720343;Angra do Heroísmo
Quintina;12;Reunion;481;4234786401;Wellington
Gusella;3;Lebanon;583;8959887322;Geelong
Josephine;29;Peru;312;1370769154;Okinawa
Mureil;4;Syrian Arab Republic;113;6113309263;Wonsan
Zsa Zsa;42;Suriname;760;1060168442;Miri
Therine;28;Falkland Islands (Malvinas);866;8579148437;Handan
Sheelagh;42;Togo;843;1957597700;Iloilo City
Jaime;8;Moldova, Republic of;527;2984925468;Lomé
Christal;55;Cook Islands;85;4919737353;Ankara
Amara;38;Burkina Faso;641;8391877820;Bergen
Susan;33;Saudi Arabia;991;5876331540;Gibraltar
Janey;17;Uganda;487;8842173047;Lilongwe
Renae;46;Algeria;442;2759112520;Kuala Lumpur
Quintina;7;French Polynesia;359;5339145478;Sacramento
Raquela;24;Brunei Darussalam;619;3471473336;Mamoudzou
Betta;59;Sudan;128;1657046062;Nukuʻalofa
Kerrin;37;"Cote D""Ivoire";88;6850298795;Tunis
Emylee;31;Christmas Island;217;5064823159;Tabriz
Judy;41;Gibraltar;332;9308237909;Tartu
Rivalee;11;Bahamas;668;6192078838;Kunming
Rori;31;Macedonia, The Former Yugoslav Republic of;661;5224332579;Memphis
Daphne;15;Palestinian Territory, Occupied;563;7321804257;Townsville
Agathe;43;Brazil;564;0628097381;Shenyang
Malina;45;Aruba;508;7295210977;Norilsk
Gavrielle;58;Japan;629;7389310279;Damascus
Lorne;38;France;236;1036281229;San Carlos de Bariloche
Donnie;45;Taiwan, Province of China;3;2060324057;Cairo
Di;59;Nigeria;114;7990237247;Hat Yai
Gilda;60;Malta;39;7646378052;Wellington
Gwyneth;9;Portugal;560;9007218542;Belfast
Starla;44;Aruba;756;0262568613;Adana
June;12;Tonga;358;2249058431;Ankara
Margalo;56;Fiji;683;6164151742;Port Moresby
Jorry;24;Christmas Island;562;5658225021;Chittagong
Kamilah;43;Norfolk Island;567;3036545241;Anadyr (town)
Mara;19;Germany;584;3507089110;Kawasaki
Ezmeralda;8;Indonesia;475;0319754810;Cork (city)
Catrina;14;Saint Lucia;68;6505660692;Beirut
Teddie;30;Gambia;152;2060754740;Aberdeen
Christy;16;San Marino;459;7021443910;Kyoto
Latisha;44;Kiribati;487;9956306453;Jerusalem
Cam;38;China;371;2306032139;Campo Grande
Brynna;31;Jordan;515;2865483026;İzmir
Netty;19;New Caledonia;214;0955917409;Austin
Codie;5;Montserrat;179;7560090601;Austin
Babita;10;Timor-Leste;601;0485060319;Kinshasa
Ninnetta;55;Korea, Republic of;913;3842231582;Sucre
Andree;29;Marshall Islands;76;2546104949;Tashkent
Noelle;46;Uzbekistan;438;2247946500;Invercargill
Paulita;26;Seychelles;657;8198496377;Calama
Marylou;19;Nepal;380;0222610448;Guadalajara
Vevay;19;Tunisia;834;0381062570;Dunedin
Desirae;59;Christmas Island;262;7575625954;Hanoi
Alex;44;Madagascar;854;0041270366;Shanghai
Karolina;53;Madagascar;633;9946859623;Stuttgart
Cristabel;8;Croatia;571;8772195097;Lanzhou
Lolita;54;Luxembourg;880;6502723215;Las Vegas
Farrah;42;Suriname;736;3845714672;Palma
Chandra;11;Guyana;73;0613350463;Damascus
Oralee;23;Samoa;665;5882486318;Amsterdam
Krystle;26;Spain;252;4550628562;Chongjin
Blondelle;6;Kenya;742;2062466827;Fukuoka
Fanny;14;Zimbabwe;971;5032661279;São Paulo
Mady;51;Indonesia;474;7334445089;Berlin
Nita;60;Wallis and Futuna;406;5381720795;Chongjin
Agnese;40;Switzerland;552;1659529969;Tehran
Hallie;57;Mayotte;429;2284290504;Brussels
Vanessa;60;Guam;250;3683397381;Rosario
Violet;5;Romania;290;1988722167;Bangui
Nonnah;5;Indonesia;79;9750985407;Namangan
Ketti;29;Guinea-Bissau;260;4326243702;Hagåtña
Jasmina;46;Timor-Leste;368;8926132453;San Francisco
Sophia;14;Grenada;194;6382148177;Bridgetown
Maisey;14;Botswana;928;6719115822;Faisalabad
Oralee;18;Uzbekistan;65;2653407331;Medan
Sallie;39;Ukraine;750;7899161678;Dalian
Olwen;32;Macedonia, The Former Yugoslav Republic of;812;7552153995;Bangui
Dyann;21;Maldives;217;9384089878;La Paz
Mary;51;Grenada;313;6122068500;Philadelphia
Konstance;8;Norway;320;0786652908;Concepción
Lita;37;Lithuania;556;8978369163;Francistown
Marcy;48;Isle of Man;624;1861217432;Castries
Lilith;53;Palestinian Territory, Occupied;626;5435326791;Guangzhou
Amelia;60;Christmas Island;102;4620641929;Chuí
Marita;20;Saint Pierre and Miquelon;631;5255509266;Davao City
Carree;14;Liechtenstein;606;2447025780;Iqaluit
Adriana;37;Guyana;669;2832486195;Nuuk
Jemie;44;Uruguay;454;8342416306;Semarang
Tierney;8;Cambodia;273;1230918455;Zamboanga City
Trixi;23;Zimbabwe;510;3532795565;Hamburg
Merry;27;Canada;356;1641478202;Norilsk
Helsa;32;Congo, The Democratic Republic of the;810;5501759811;Gothenburg
Susan;7;Myanmar;88;3915557889;Hat Yai
Kore;52;Netherlands;53;6037723743;Dushanbe
Bee;14;Bolivia;59;5615252521;Assis
Wynne;3;Tanzania, United Republic of;819;8507109087;Jersey City
Elsie;19;Isle of Man;902;8125180234;Hagåtña
