name;age;country;building_code;phone;address
Aaren;42;Eritrea;477;1145159896;Lubumbashi
Caryl;15;"Cote D""Ivoire";862;7614082603;Batticaloa
Aurore;56;Romania;212;5041445782;Tórshavn
Kylynn;28;Tuvalu;402;0869789034;Guangzhou
Aimil;37;Honduras;935;5235706942;Nakhon Ratchasima
Deirdre;9;Falkland Islands (Malvinas);968;8010629211;Monaco
Jaclyn;40;El Salvador;631;2336621759;Tokyo
Felice;7;Saint Kitts and Nevis;374;4186291442;Antofagasta
Shel;51;Mozambique;536;8233200288;Lviv
Tybie;35;South Africa;788;9797658570;Sapporo
Shauna;5;Romania;211;2004146496;Sacramento
Carly;33;Falkland Islands (Malvinas);737;3553850833;Kinshasa
Chickie;46;Pitcairn;140;9181858430;Jaipur
Jillayne;47;Netherlands Antilles;122;0766358175;Recife
Goldie;60;Finland;4;5131782945;El Paso
Aaren;55;Iran, Islamic Republic Of;284;8548568736;Karachi
Renie;18;Greece;160;1970849705;Charlottetown
Dione;15;Albania;680;5963840496;Auckland
Marline;43;Yemen;762;0163917946;Cannes
Heida;23;Iran, Islamic Republic Of;143;4256522491;Ashgabat
Deedee;40;Slovakia;845;2914573132;Porto
Kirbee;38;Guyana;632;5263489016;Nukus
Bibby;29;Macedonia, The Former Yugoslav Republic of;970;1825976593;Phoenix
Nadine;37;Sao Tome and Principe;104;0264381327;Koulikoro
Misha;6;Holy See (Vatican City State);633;4280852322;Stuttgart
Carmela;42;Lebanon;878;8309547305;Philadelphia
Natka;19;Norfolk Island;9;9431869172;Caracas
Arabel;14;Nepal;644;0934565493;Tagbilaran
Tarra;12;Tonga;928;8643016172;Bratsk
Kittie;3;Mauritania;474;0638883820;Lucknow
Annecorinne;37;Israel;285;5904795214;Murmansk
Hildegaard;26;Denmark;983;5537281537;Ndola
Lolita;29;Costa Rica;988;6007565465;Belgrade
Dyann;20;Congo;121;4084332424;Chiang Mai
Sheelagh;56;Tunisia;673;2766670944;Luxor
Mathilda;57;Slovenia;795;2259211441;Santiago
Ariela;35;Wallis and Futuna;235;7764929879;Abidjan
Sheelagh;19;Germany;328;0521680406;Bursa
Harrietta;32;French Guiana;131;5687389287;Mata-Utu
Gerianna;55;Argentina;73;5200015176;Banjul
Malina;1;Mongolia;73;3708735694;Algiers
Lusa;48;Kenya;20;0834984698;Strasbourg
Shaylyn;40;Ethiopia;562;2907216944;Lviv
Sidoney;6;Malawi;437;7961615515;Santiago
Elyssa;51;British Indian Ocean Territory;421;5858510331;Porto Velho
Susan;33;Uzbekistan;589;5062484057;Santa Cruz de Tenerife
Deirdre;28;Israel;207;8001138015;George Town
Ketti;14;Moldova, Republic of;355;3958735391;Cologne
Desirae;22;Mozambique;585;4054787500;Malang
Annaliese;16;Kenya;813;7802774103;Tel Aviv
Dacia;7;Panama;850;8997203452;Guwahati
Sara-Ann;14;Sudan;796;4395005122;Pelotas
Gabi;31;Equatorial Guinea;428;4676286644;Zamboanga City
Max;14;Equatorial Guinea;219;3760213321;Recife
Hyacinthe;43;Costa Rica;553;1417211634;Cairo
Concettina;35;Syrian Arab Republic;865;8784696216;Ludhiana
Lyssa;5;Bermuda;327;4010451035;Sydney
Lanna;14;Iraq;288;3974842007;Peshawar
Inga;46;Bhutan;334;9510726050;Hanga Roa
Judy;35;Barbados;153;1423020377;Barcelona
Sophia;4;Taiwan, Province of China;632;4253944501;Madrid
Daune;14;Swaziland;438;8799951971;Qingdao
Harmonia;52;Palau;180;6305809479;Turin
Aimil;12;Sweden;675;5953075311;Koror
Amii;20;Senegal;784;5245213751;Salt Lake City
Gratia;45;Isle of Man;689;2332997437;Kharkiv
Lorne;41;Gambia;754;2170152451;Port Hedland
Bee;58;Argentina;34;0688030937;Barcelona
Oralee;54;Tunisia;532;0119473772;Raleigh
Antonietta;56;San Marino;731;5195253013;Kharkiv
Dode;29;Iceland;735;3489870967;Shigatse
Leontine;22;Cayman Islands;476;0529918269;Cotonou
Malina;17;Reunion;259;2045839029;Abu Dhabi
Robbi;15;Finland;639;1980792737;Ipoh
Marjie;28;Azerbaijan;704;5639628449;Gothenburg
Jacquetta;3;Suriname;611;8182743255;Lucknow
Shaylyn;16;Togo;962;8820440138;Nashville
Moyna;17;Netherlands Antilles;771;2709868119;Leipzig
Adriana;40;Turks and Caicos Islands;968;7989088256;Semarang
Korrie;43;Iraq;186;9572046985;Lomé
Ottilie;28;Dominica;994;9616343855;Winnipeg
Zia;13;Afghanistan;836;0361881983;Zanzibar City
Reeba;8;Macedonia, The Former Yugoslav Republic of;358;3951300537;Dar es Salaam
Edith;54;Mauritania;918;6954659778;Denver
Kerrin;33;Antigua and Barbuda;721;8707784603;Nuuk
Therine;42;Azerbaijan;29;7540685276;Manchester
Kate;20;Kuwait;459;2391719054;Tartu
Teddie;51;Japan;454;7023322091;Davao City
Karina;26;Azerbaijan;606;8178386495;Ahmedabad
Feliza;27;Iceland;478;1113692060;Atlanta
Eolanda;13;Virgin Islands, British;590;9260127271;Algiers
Penelopa;55;Virgin Islands, U.S.;270;1235976041;Cayenne
Charissa;51;Taiwan, Province of China;776;5288086618;Melbourne
Cherilyn;32;"Lao People""S Democratic Republic";466;4186569185;Zapopan
Gloria;33;Jordan;763;1254602001;Naples
Nannie;59;Costa Rica;402;0808737374;Boston
Rosanne;49;Somalia;346;1798773752;Monterrey
Allyce;43;Afghanistan;432;1363847222;Tegucigalpa
Modestia;19;Tonga;820;8726020748;Bratsk
Augustine;3;Burundi;761;3559607982;Phnom Penh
