name;age;country;building_code;phone;address
Micheline;18;Solomon Islands;232;3316897760;Magadan
Ericka;24;Algeria;313;3189161759;Yaren District
Stacey;15;Somalia;20;8137242806;Antwerp
Ketti;53;Turkmenistan;638;9561398763;Pelotas
Lorenza;41;Marshall Islands;810;9401195221;Beirut
Karlee;1;Guinea-Bissau;221;2487602544;São Paulo
Marline;54;Senegal;660;0550352982;Ulan Bator
Charissa;14;Jamaica;837;5487311661;Hilo
Wilma;58;Russian Federation;474;9349437480;Milan
Camile;2;China;147;0083908883;Bratsk
Deirdre;48;Botswana;689;9196857233;Tehran
Anica;56;United Kingdom;287;0705253244;Norilsk
Diena;11;Gabon;123;9635546035;Brisbane
Daryl;18;Belarus;448;1381292151;Melekeok
Stacey;29;Ukraine;444;9932150105;Port Blair
Almeta;41;Eritrea;75;3150945156;Kuching
Gusty;11;Aruba;312;3110796529;Louisville
Frieda;56;Kiribati;459;8263082842;Tbilisi
Jere;33;Mexico;88;1314828894;Siem Reap
Phylis;56;Montserrat;223;1424382810;Strasbourg
Teriann;14;Albania;586;4677249873;Kaliningrad
Lilith;31;Pakistan;386;0207700613;Kandahar
Vinita;22;Hong Kong;845;5041679026;Luxor
Wilma;35;Austria;93;4145120832;Porto-Novo
Helena;3;Indonesia;606;0811968858;Harbin
Libbie;21;Israel;95;8339420559;Qingdao
Berget;16;Belize;129;8446258986;Macapá
Mariele;2;Reunion;66;2807971974;Almaty
Agnese;6;Bangladesh;583;0598526661;Pattaya
Ayn;23;Anguilla;322;9200084030;Rio Branco
Gabriellia;41;Czech Republic;95;4935151501;Vitória
Debee;59;Dominica;340;0041971846;Monrovia
Caressa;39;Austria;951;2254909874;Guatemala City
Demetris;31;Bermuda;776;9515168340;Siem Reap
Charmaine;26;United Kingdom;730;0062126077;Dresden
Donnie;26;Romania;683;2201713834;Banjul
Dede;44;Saint Pierre and Miquelon;115;6519634072;Lucknow
Jacenta;1;Switzerland;604;0204682681;Belfast
Fidelia;23;Japan;172;8961368601;Minsk
Rayna;29;Czech Republic;598;0446783811;Indianapolis
Celisse;7;Italy;637;4823402510;Cockburn Town
Lindie;34;Hungary;536;9410933034;Bulawayo
Damaris;20;Iraq;597;1386467808;Nashville
Marleah;35;Turkmenistan;968;7442464840;Leipzig
Jordan;2;Åland Islands;839;4776522106;Castries
Shaylyn;44;Guinea;266;8263976098;Bilbao
Alyssa;36;Virgin Islands, British;872;3946140685;Vancouver
Starla;9;Comoros;645;7237503918;Oslo
Rani;3;Kyrgyzstan;824;6245721650;Fortaleza
Verla;15;Saint Pierre and Miquelon;276;3064124279;Palikir
Giustina;12;Jamaica;909;3513665196;Hamilton
Aimil;32;Guatemala;787;5799189135;Quetzaltenango
Corene;49;Heard Island and Mcdonald Islands;42;6333434487;Espoo
Lonnie;25;Mauritania;442;1483967947;Damascus
Celene;30;Kazakhstan;428;5000117640;Apia
Randa;16;Tajikistan;928;3548810901;Cork (city)
Madalyn;37;Japan;849;5736386676;Phuket (city)
Marline;33;AndorrA;765;0515093530;Honolulu
Lanna;5;Cambodia;654;2107001249;Cincinnati
Ursulina;5;Antarctica;902;4055181957;Gold Coast
Collen;24;Macedonia, The Former Yugoslav Republic of;391;8946388493;Kobe
Margarette;15;Timor-Leste;301;8177345997;Bergen
Constance;52;Barbados;168;8929487638;Stanley
Millie;52;Tonga;518;8877959899;Port Louis
Valeda;59;Lithuania;939;9942990960;Papeete
Ebonee;11;Somalia;72;0822425759;Pristina
Bibby;27;Croatia;399;5733549963;Hiroshima
Georgina;3;Angola;264;9426065306;Santa Cruz de la Sierra
Jessy;46;Switzerland;533;9154640996;Castries
Philis;3;Jersey;790;1263016413;Vancouver
Fawne;3;Central African Republic;362;6118509409;Incheon
Teddie;50;Romania;784;8848625819;Zamboanga City
Lolita;20;Gabon;192;3637380170;Antofagasta
Mildrid;20;Belgium;191;3237504167;Bucharest
Nessie;43;"Cote D""Ivoire";9;5981708679;Multan
Jacquetta;54;Papua New Guinea;936;3484827420;Murmansk
Ermengarde;28;Cayman Islands;818;3799387123;Ipoh
Desirae;56;Russian Federation;425;4514210736;Madrid
Gusty;48;Maldives;263;1057640819;Konya
Konstance;16;Montserrat;423;7713057704;Amman
Cassandra;33;Puerto Rico;104;3213849523;Hiroshima
Regina;5;Kazakhstan;93;1352327244;Honiara
Juliane;2;French Guiana;480;2023931228;Cartagena
Nariko;27;Brazil;968;1530665298;Tunis
Lacie;2;Morocco;301;2991715751;Libreville
Lolita;57;Virgin Islands, British;945;7001513375;Athens
Paule;22;Burundi;731;9101232528;Mersin
Ardys;59;Azerbaijan;161;3450891967;Djibouti (city)
Nariko;11;Viet Nam;905;2571565902;Padang
Theodora;6;Venezuela;865;8100748964;Porto-Novo
Taffy;42;Bahamas;117;0146510360;Lomé
Tilly;50;Vanuatu;428;6793719504;El Aaiún
Raina;32;Honduras;519;7257628385;San Diego
Florie;59;Israel;44;1700314850;Quebec City
Marsiella;4;Albania;571;2594544610;Manila
Josephine;56;Poland;738;3221893878;San Salvador
Verla;60;Cocos (Keeling) Islands;959;4486271008;Ürümqi
Jasmina;39;Montserrat;180;2286467440;Port Vila
Lita;31;Burundi;183;1915315145;Auckland
Larine;43;Brunei Darussalam;321;1007569722;Nukus
