name;age;country;building_code;phone;address
Roslyn;21;Senegal;325;1293497572;Pattaya
Dulcinea;52;Central African Republic;473;9275304829;Hamilton
Karly;5;Algeria;296;8144390389;Tashkent
Mildrid;43;Christmas Island;570;6523657647;Nassau
Charlena;5;Jersey;661;4762423141;Malmö
Ginnie;48;Liechtenstein;506;0868783949;Luxembourg (city)
Chandra;15;Anguilla;141;1029730001;Nakhon Ratchasima
Leona;14;Russian Federation;201;8325592222;Yokohama
Annice;34;Czech Republic;975;8685003343;N'Djamena
Krystle;59;Palestinian Territory, Occupied;490;2686368305;Kingston
Amii;10;Albania;731;8549671417;Iqaluit
Benita;4;Cocos (Keeling) Islands;710;8085679399;Kigali
Elie;46;Cocos (Keeling) Islands;569;9377352832;Kharkiv
Renie;21;Taiwan, Province of China;992;7422212366;Gothenburg
Ivett;12;Anguilla;513;2278161819;Alofi
Hayley;29;Sudan;963;9021112939;Indianapolis
Lucille;9;Malaysia;998;3736261044;Kingstown
Rivalee;42;Nauru;722;6376622576;Dunedin
Miquela;60;Norway;241;3228682457;Aberdeen
Tina;13;Congo;744;9265690995;Ushuaia
Jacquetta;35;Marshall Islands;781;4214887892;Ushuaia
Anallese;15;British Indian Ocean Territory;496;1965491197;Lucknow
Kara-Lynn;40;Ireland;560;5802158010;Pago Pago
Elena;46;RWANDA;385;3842443683;San Carlos de Bariloche
Letizia;55;Mauritius;83;5834438780;Porto
Helsa;3;Eritrea;501;9270737221;Montreal
Alejandra;21;Congo, The Democratic Republic of the;248;7051041208;Nagoya
Ingrid;39;Trinidad and Tobago;512;2384971074;Naypyidaw
Cathie;34;Ireland;379;4321289959;Minneapolis
Belinda;12;Azerbaijan;927;2201279950;Cockburn Town
Lulita;10;Kuwait;911;7448506717;Francistown
Cam;24;Virgin Islands, British;315;4917275224;Port Louis
Dawn;16;Bouvet Island;311;0398523148;Medan
Sandie;49;Bolivia;66;4934018252;Leipzig
Karena;4;Tuvalu;712;8221003445;Chiang Mai
Maye;22;Philippines;347;1651950979;Muscat
Deedee;56;New Zealand;799;3710234547;Lucknow
Lulita;57;Tonga;172;2052005465;Oklahoma City
Bertine;40;Heard Island and Mcdonald Islands;616;8257728187;Lanzhou
Danny;58;Australia;177;5065464243;Stepanakert
Alexine;33;Togo;964;8899962337;Chennai
Mureil;18;Burundi;638;0793625896;Lhasa
Daune;13;Vanuatu;210;0747640743;Srinagar
Cindelyn;8;Holy See (Vatican City State);204;5792693545;İzmir
Lucy;35;Turks and Caicos Islands;751;6785166507;Calgary
Dawn;50;Guernsey;396;8834083514;Luxembourg (city)
Bee;14;Bhutan;870;3505645992;Nairobi
Larine;14;Somalia;297;5469469287;Ponta Delgada
Gabi;26;Kiribati;790;7025037044;Warsaw
Reeba;54;Libyan Arab Jamahiriya;975;0970685450;Colombo
Theodora;11;Mauritania;101;6500158171;San Diego
Isa;13;Barbados;764;3705391366;Alor Star
Lily;56;Uzbekistan;383;2068316111;Bursa
Brooks;18;Norway;427;1913187459;Iquique
Marguerite;55;Czech Republic;238;4554018127;Vientiane
Tracey;35;El Salvador;938;6402347820;Manila
Hettie;53;Moldova, Republic of;466;7350111822;Toulouse
Anica;60;Papua New Guinea;277;9329680407;Nantes
Letizia;44;Svalbard and Jan Mayen;79;9167407171;Colombo
Noelle;54;Namibia;463;5147674407;Dammam
Noelle;32;Hungary;66;4191806906;Albuquerque
Lelah;45;Puerto Rico;823;4763601307;Kuching
Valera;41;Lithuania;121;0350304520;Udon Thani
Mildrid;26;Sri Lanka;103;7260761556;Lilongwe
Marika;27;Malawi;629;6889715997;Valparaíso
Kara-Lynn;51;Guinea;882;7963986754;Bridgetown
Letizia;48;Fiji;939;3182187310;New Delhi
Luci;11;Reunion;115;8107054548;Petropavlovsk-Kamchatsky
Libbie;45;Solomon Islands;540;3596924733;Colombo
Leia;19;Uzbekistan;565;8634983090;Thimphu
Clary;42;Myanmar;481;4442532863;Mashhad
Quintina;16;Solomon Islands;725;9050701076;Cork (city)
Ethel;39;Central African Republic;717;7666724803;Denver
Marita;17;Azerbaijan;142;1156956616;Belgrade
Catharine;39;Jersey;955;7573689708;Kiev
Gloria;27;Pakistan;358;3820315434;Nice
Verla;18;Ethiopia;703;8345711472;Paris
Gabriellia;45;Netherlands Antilles;356;3034065626;Sana'a
Madeleine;47;Bahrain;731;3255740048;Sydney
Teddie;44;Zambia;528;1953920301;Colombo
Esmeralda;59;Latvia;939;1401857884;Gold Coast
Romona;6;Suriname;689;4830352240;Kaesong
Glenda;16;Somalia;721;7541351207;Osaka
Gavrielle;56;Morocco;207;7989937167;Cali
Ulrike;28;Turkey;816;9813890075;Sucre
Karina;9;New Zealand;864;6866567576;Bern
Vivia;31;Nicaragua;512;5716857121;Nagpur
Misha;48;Togo;937;3956276722;Port of Spain
Ericka;59;India;439;3726141363;Qingdao
Bill;48;Poland;985;0769883719;Nakhon Ratchasima
Wendi;28;Portugal;706;6760315842;Kansas City
Beth;59;Heard Island and Mcdonald Islands;164;7987071860;Greenwich
Dode;48;Egypt;548;1822134887;Lilongwe
Dominga;43;Uzbekistan;872;7938808571;Konya
Annora;60;Moldova, Republic of;161;7730275362;South Tarawa
Gavrielle;10;Finland;396;1011605764;Muscat
Pamella;51;Denmark;727;4195580863;Mamoudzou
Rubie;26;Antigua and Barbuda;889;3924022154;Jeddah
Desirae;13;Pitcairn;629;3168491281;Tartu
Lesly;19;United Kingdom;358;4747131177;Libreville
