name;age;country;building_code;phone;address
Zondra;30;Sierra Leone;530;5648891324;Frankfurt
Elbertina;16;French Polynesia;716;0478044822;Norilsk
Moyna;9;Isle of Man;130;9708796362;Buffalo
Zia;45;Seychelles;212;5418396697;Petropavlovsk-Kamchatsky
Caressa;12;Saint Helena;611;8893525109;Boa Vista
Joelly;35;Philippines;857;3859412020;Seattle
Tersina;43;Malta;491;2236840308;Cusco
Jessamyn;39;Sri Lanka;217;5384611108;Cork (city)
Tori;39;Congo;918;7665356134;Fredericton
Georgetta;36;Botswana;220;5643379834;Geneva
Karly;45;Burundi;2;0057415667;Mwanza
Dorene;2;Guadeloupe;385;9253722746;Nukus
Jemie;10;Comoros;717;6647287090;Taipei
Mahalia;34;Timor-Leste;671;4367758162;Geelong
Marsiella;8;Qatar;70;2959562654;Ipoh
Courtnay;48;Greece;190;2684529278;Porto-Novo
Lynnea;40;Micronesia, Federated States of;866;8354701700;Zürich
Malina;58;Latvia;521;2158422578;Sabha
Orelia;37;Barbados;904;0711295610;Labasa
Berget;16;Palestinian Territory, Occupied;78;6434589034;Havana
Katleen;7;Saudi Arabia;276;1505481124;Enugu
Karly;47;Guinea-Bissau;548;1456132718;George Town
Britte;43;Solomon Islands;131;5472540246;Hat Yai
Ketti;45;Canada;985;4849803362;Bulawayo
Dorthy;36;Portugal;418;8799904255;Port Moresby
Elena;44;Dominican Republic;564;2148237054;Milan
Lucille;5;Guadeloupe;685;9827094879;Jerusalem
Kaja;36;Nigeria;813;1728497966;Novosibirsk
Darci;5;Mongolia;862;1148542151;Novosibirsk
Corly;48;Bouvet Island;712;2828764976;Gibraltar
Josephine;38;Bouvet Island;637;0308643221;Cardiff
Merrie;16;Morocco;104;0137588628;Quito
Tomasina;3;Antarctica;380;2326008559;Kandahar
Catharine;35;Estonia;341;7512115233;Jinan
Robbi;9;Tanzania, United Republic of;125;9352106252;Basse-Terre
Ida;12;Dominica;843;5361682168;Gaza
Barbi;3;Armenia;654;2494902176;Makassar
Grier;28;Monaco;976;9552281433;Naples
Perry;23;Spain;1000;8773591675;Vancouver
Aigneis;46;Spain;370;6366382485;Mendoza
Siana;40;Bangladesh;766;4271036149;Dili
Viviene;35;Fiji;118;8904438788;Zhengzhou
Xylina;16;Sao Tome and Principe;266;0965831325;Tianjin
Mellicent;19;Bolivia;736;3604939900;Omsk
Alyda;52;Cambodia;549;1309438581;Bogor
Nanete;25;Saint Vincent and the Grenadines;674;6231209545;Adana
Starla;32;Afghanistan;203;0369759521;Ashgabat
Moyna;3;Congo;126;1144827564;Agartala
Ann-Marie;41;Turkmenistan;984;6131055310;Port Blair
Lory;58;Belgium;458;3775043809;Nanning
Winifred;10;Madagascar;565;3835792229;Pago Pago
Dione;42;United Kingdom;880;4336413230;Skopje
Laure;1;Canada;892;5931377650;Vitória
Doralynne;51;Micronesia, Federated States of;814;9596735533;Mexico City
Mariann;11;Malaysia;311;7077218539;Oranjestad
Ricky;45;Grenada;74;3819180164;Manila
Jaclyn;35;Ghana;854;5725651858;Seattle
Raina;46;Iran, Islamic Republic Of;523;3749627098;La Paz
Perry;31;"Cote D""Ivoire";167;4265117488;Ludhiana
Cherilyn;46;Paraguay;347;2203634177;Norilsk
Lila;38;Nauru;506;0078112796;Santiago
Jerry;28;South Georgia and the South Sandwich Islands;215;9025045942;Denver
Katleen;60;Bolivia;349;3916006264;Longyearbyen
Kylynn;24;Congo, The Democratic Republic of the;688;7427225974;Salt Lake City
Natka;53;Liberia;209;4852524008;Jersey City
Wynne;25;Montserrat;808;5945331493;Port Blair
Regina;23;Morocco;191;0764947019;Mandurah
Vivia;23;Azerbaijan;810;7252004898;Mogadishu
Shaylyn;5;Antigua and Barbuda;296;7982576671;Chittagong
Penelopa;49;Senegal;946;8663525680;Banjul
Agathe;13;Italy;19;7958958985;Cartagena
Reeba;58;Argentina;341;6948945812;Maputo
Odessa;40;Sri Lanka;486;2772067234;Nassau
Minda;3;Saudi Arabia;360;6349738716;Punta Arenas
Lorie;34;Wallis and Futuna;334;1356669022;Nizhny Novgorod
Ethel;35;South Georgia and the South Sandwich Islands;875;8147789174;Nouakchott
Ida;23;Kuwait;241;5924582227;Luanda
Aurore;46;Ethiopia;427;2542838972;Zanzibar City
Clary;34;United Arab Emirates;885;9621350955;Banjul
Viviene;38;Georgia;894;5776585102;Dushanbe
Vevay;22;Macao;559;0430993383;Austin
Constance;10;Dominican Republic;82;0693340570;Addis Ababa
Marita;57;Turkey;252;0816844546;Durban
Laure;34;Norfolk Island;531;5544467655;Huế
Janis;57;Jamaica;57;0845890953;Gdańsk
Deirdre;36;Greenland;100;8794128949;Nizhny Novgorod
Ayn;11;Macao;370;2864250047;Seoul
Tami;48;Malta;222;7846929484;The Hague
Lory;29;Jordan;133;3770824070;Zapopan
Lisette;49;Romania;489;5346256269;Pristina
Ayn;24;Peru;19;8503221297;Bulawayo
Julieta;12;Virgin Islands, U.S.;448;7601534702;Oklahoma City
Natka;19;Aruba;349;3666394083;Yerevan
Florie;53;Ethiopia;294;4106294492;Tashkent
Tomasina;16;Seychelles;891;9688948099;Huế
Patricia;32;Equatorial Guinea;65;1334712416;Karachi
Ketti;48;"Korea, Democratic People""S Republic of";521;9731567302;Tehran
Abbie;23;Norfolk Island;747;4302871680;Longyearbyen
Randa;7;Kyrgyzstan;945;2580720006;Tehran
Brynna;12;Tokelau;293;3278566189;Avarua
